runtimeMinutes,numVotes,label,director_id,writer_id,Year,title_language,sentiment_score,word_count,tomatometer_rating,audience_rating
129,13335,True,5236,10904,2012,20,0.0,5,67.0,63.0
321,91134,True,2247,14162,2012,6,0.0,3,67.0,63.0
87,1344,False,5430,11682,2013,4,0.0,4,71.0,30.0
96,1824,False,6155,12758,2015,14,0.0,1,18.0,25.0
138,250149,False,449,3677,2014,27,0.0,1,76.0,41.0
88,1084,False,4293,7735,2011,6,-0.16666666666666666,7,67.0,63.0
105,31487,True,3153,6295,2012,31,0.0,3,67.0,63.0
102,2212,False,6203,12888,2014,3,0.0,4,30.0,62.0
165,13335,True,6124,12684,2020,6,0.0,1,67.0,63.0
113,19292,False,395,13386,2017,6,0.0,2,17.0,24.0
110,2348,False,3984,10502,2016,6,0.0,4,67.0,63.0
90,1218,False,1837,3611,2011,14,0.0,7,67.0,63.0
110,1236,False,4354,9026,2013,15,0.0,1,75.0,47.0
85,1085,True,6140,12714,2011,6,0.0,5,67.0,63.0
109,1738,False,4432,10539,2011,6,0.0,7,67.0,63.0
134,24787,True,6284,13087,2012,6,0.0,5,67.0,63.0
93,1320,False,3614,6496,2011,5,0.0,1,67.0,63.0
105,17892,True,86,12720,2013,6,0.1,6,67.0,63.0
90,1637,False,4924,11365,2012,6,0.35,2,67.0,63.0
111,7130,False,393,6776,2012,6,0.0,5,67.0,63.0
89,1161,False,3580,7283,2012,6,0.0,2,67.0,63.0
95,1980,False,615,9653,2011,14,0.0,1,67.0,63.0
140,1061,True,1091,1809,1992,24,0.0,2,67.0,63.0
118,1925,True,6300,13934,2011,17,0.0,3,67.0,63.0
99,1344,False,5583,11544,2012,10,0.0,3,67.0,63.0
101,13335,True,3679,0,2011,6,0.0,3,98.0,77.0
86,13335,False,3186,8317,2012,2,0.0,2,19.0,28.0
90,5435,False,5673,9934,2012,6,0.0,2,47.0,37.0
94,2902,False,1838,9420,2013,6,0.0,5,67.0,63.0
62,13335,False,1947,13611,2019,0,0.0,2,67.0,63.0
161,1244,True,5820,12017,2009,24,0.0,1,67.0,63.0
231,1422,True,3410,3816,2013,5,0.0,7,67.0,63.0
108,4801,True,5112,10843,2011,6,0.0,6,67.0,63.0
89,6024,True,4569,11278,2011,6,0.3,6,67.0,63.0
93,40181,False,5026,9007,2012,6,0.0,3,59.0,36.0
100,5438,False,6690,7270,2011,17,0.0,3,67.0,63.0
110,1505,False,542,13707,2012,14,0.0,2,67.0,63.0
86,1460,False,6427,13371,2012,6,-0.2,6,67.0,63.0
133,6354,True,5540,6358,2011,6,0.0,3,67.0,78.0
118,5675,True,2074,4994,2011,2,0.0,3,94.0,86.0
95,13335,True,6685,0,2011,6,0.25,2,93.0,84.0
95,19996,True,1537,10923,2011,10,0.0,2,97.0,86.0
103,13335,False,5118,48,2015,28,0.0,2,67.0,63.0
99,13343,True,2282,4493,2012,4,0.0,3,93.0,86.0
121,1107891,True,1870,5538,2014,6,0.0,4,91.0,92.0
90,1372,True,4684,9780,2010,27,0.0,1,67.0,63.0
134,670939,True,6001,9800,2013,6,0.0,4,95.0,90.0
91,1520,False,1342,10930,2012,10,0.5,2,67.0,63.0
121,9901,True,3736,0,2011,6,0.0,4,100.0,93.0
80,1391,False,1701,10663,2012,6,0.0,5,67.0,63.0
109,10068,True,6288,13092,2011,17,0.0,7,67.0,63.0
109,45469,False,3132,10846,2017,5,0.0,1,4.0,32.0
87,1349,False,4974,10371,2013,6,0.0,1,67.0,63.0
104,148071,True,187,173,2013,0,0.0,3,92.0,74.0
107,1812,False,4383,9745,2014,6,0.25,5,20.0,35.0
101,13335,False,6695,13950,2015,21,0.0,1,67.0,63.0
103,1055,False,3025,6899,2013,6,-0.1,3,67.0,63.0
90,3539,True,5117,7984,2011,12,0.6,1,67.0,63.0
118,1941,True,552,12517,1985,6,0.16,2,67.0,63.0
128,3045,True,6009,606,2007,27,0.0,2,67.0,63.0
97,4061,True,4933,10249,2011,12,0.0,2,73.0,74.0
101,10682,False,4988,10314,2015,6,0.0,1,50.0,35.0
81,1487,False,5588,12512,2012,6,0.0,3,67.0,63.0
106,185523,True,299,11590,2013,6,0.0,2,82.0,70.0
90,5386,False,3503,5212,2013,4,0.0,1,67.0,63.0
91,2270,False,5528,11447,2011,6,0.0,4,67.0,63.0
107,1412,True,2111,13975,2011,31,0.0,3,67.0,63.0
70,2633,False,6066,12542,2011,6,0.0,1,88.0,57.0
108,2330,False,6330,13173,2012,17,0.0,2,67.0,63.0
85,2080,False,4677,12530,2011,31,-0.11666666666666667,6,67.0,63.0
129,20345,False,94,90,2017,31,0.0,3,44.0,36.0
106,3454,True,242,0,2012,6,0.0,7,86.0,77.0
107,1986,False,6708,8505,2012,6,0.0,2,67.0,63.0
108,1880,False,4592,1180,2013,10,0.16666666666666666,4,67.0,63.0
121,162193,True,332,3645,2019,26,0.0,1,89.0,88.0
113,8254,True,2917,12692,2012,23,-0.08333333333333333,3,67.0,63.0
96,7370,False,5138,11749,2018,29,0.0,1,0.0,39.0
125,13335,True,4945,10317,2011,28,0.0,1,67.0,63.0
110,1908,False,2084,8855,2012,10,-0.6,2,68.0,54.0
75,4324,False,5046,12586,2012,6,0.0,2,67.0,63.0
90,1114,False,5460,11324,2011,6,0.0,4,67.0,63.0
98,13335,False,2007,12260,2015,27,0.0,5,67.0,63.0
95,31630,False,5744,2534,2017,17,0.0,1,25.0,37.0
91,4371,False,4176,10948,2013,31,0.0,2,20.0,29.0
102,4268,True,4863,6540,2012,5,0.0,2,92.0,82.0
115,44730,True,1040,1682,2012,6,0.0,2,92.0,71.0
137,8829,True,6715,5041,2011,6,0.0,10,67.0,63.0
128,13335,True,5547,11475,2012,23,0.0,3,67.0,63.0
155,1766,True,4511,9344,2011,13,0.0,2,67.0,63.0
122,163921,True,175,4147,2015,23,0.0,2,85.0,73.0
82,8351,False,5788,10220,2012,6,0.0,2,61.0,35.0
87,1811,False,6031,14931,2013,1,0.0,2,67.0,63.0
108,9347,True,3778,14336,2011,0,0.0,1,67.0,60.0
105,3961,False,2587,10590,2011,31,0.0,6,67.0,63.0
100,1075,True,836,13276,2010,10,0.0,6,69.0,73.0
90,1504,False,5064,10319,2012,27,0.0,2,67.0,63.0
100,1796,False,862,14005,2013,8,0.0,2,20.0,37.0
90,32408,False,4588,4296,2014,5,-0.2,2,78.0,34.0
110,1112,True,4725,14105,2011,0,0.0,1,29.0,17.0
88,5037,False,5025,13803,2014,5,-0.6999999999999998,2,28.0,21.0
95,12068,False,5289,10783,2015,15,0.0,1,17.0,24.0
120,2308,False,1536,2785,2012,8,0.0,2,67.0,63.0
103,19575,False,1278,13550,2014,6,0.0,3,67.0,63.0
83,1372,False,3103,13285,2012,6,0.0,6,67.0,63.0
91,7507,False,5150,8478,2014,17,0.0,5,24.0,14.0
97,50489,False,4750,9931,2014,9,0.0,1,24.0,36.0
130,13335,True,3392,1365,2014,6,0.0,7,67.0,63.0
70,1823,True,4895,2144,2012,6,0.0,5,100.0,84.0
89,67072,False,3332,13792,2014,31,0.0,3,67.0,63.0
94,3482,True,5211,10858,2012,13,0.0,3,67.0,63.0
99,1025,False,5611,12437,2012,28,0.0,2,67.0,63.0
97,4045,False,1691,3143,2012,6,0.0,4,46.0,31.0
130,4150,False,293,270,2012,5,0.0,1,67.0,63.0
109,13335,True,6061,11020,2014,6,0.0,4,67.0,63.0
106,3788,True,1736,3261,2012,6,0.0,9,67.0,63.0
91,12293,False,1595,7275,2016,6,0.4,4,58.0,41.0
96,3056,False,6168,12790,2014,0,0.0,1,67.0,63.0
76,5779,False,5667,11725,2012,6,0.0,1,55.0,33.0
149,1225,True,6727,0,2011,6,0.0,7,67.0,63.0
114,39762,True,1985,14086,2013,26,0.0,11,67.0,63.0
82,1895,False,5760,11917,2011,9,0.0,3,67.0,63.0
99,4154,False,1601,7985,2013,25,0.35714285714285715,2,56.0,25.0
88,1367,True,6354,0,2013,6,0.0,4,67.0,63.0
98,13335,False,4147,1028,2012,6,0.0,2,67.0,63.0
92,1986,False,6405,13323,2011,31,0.0,1,67.0,63.0
105,138491,False,189,10058,2015,1,0.0,1,17.0,46.0
93,6851,True,1393,1285,2012,6,0.0,3,99.0,84.0
84,15540,False,5995,7440,2015,29,0.0,2,31.0,24.0
106,5447,True,1937,3742,2014,31,0.1,9,91.0,81.0
108,5284,True,2158,13040,2012,6,0.13636363636363635,5,94.0,85.0
103,12984,True,4614,0,2012,6,0.0,4,95.0,73.0
97,13335,True,1576,0,2013,6,0.0,6,76.0,76.0
128,28091,True,5904,12194,2015,5,0.0,4,67.0,63.0
85,7607,False,4120,10575,2018,11,0.0,1,43.0,43.0
103,2189,True,5948,12276,2012,27,0.0,3,67.0,63.0
101,5214,False,5160,1784,2012,9,0.0,2,67.0,63.0
144,2262,True,136,0,2012,26,0.0,2,99.0,76.0
107,1184,False,2840,9691,2012,11,0.0,2,67.0,63.0
106,1106,True,5090,0,2012,14,0.0,5,67.0,63.0
126,13335,True,5070,10554,2011,29,0.0,3,67.0,63.0
160,1871,True,6265,13150,2012,9,0.0,4,67.0,63.0
145,1855,True,6603,13768,2008,13,0.0,1,67.0,63.0
95,6616,False,1903,3648,2014,6,0.0,2,67.0,63.0
141,13335,False,5918,6882,2012,24,0.0,2,67.0,63.0
90,23960,False,3774,14154,2013,27,0.0,1,3.0,35.0
140,1513,False,2174,14728,2014,27,0.0,4,67.0,63.0
102,99149,True,2846,5667,2014,6,0.0,2,77.0,78.0
142,1364,False,6710,13834,2013,12,0.0,2,67.0,63.0
87,3059,False,4948,10325,2012,5,-0.2,2,67.0,63.0
165,1981,True,4511,9344,2012,15,0.0,1,67.0,63.0
92,1597,False,1155,1936,2014,31,0.0,4,67.0,63.0
93,10213,True,2351,4633,2012,6,0.0,8,67.0,63.0
160,41872,True,5771,11930,2013,27,0.0,4,57.0,64.0
141,9401,False,1379,12703,2012,24,0.0,3,67.0,63.0
112,1279,False,5027,10458,2012,6,-0.15,7,67.0,63.0
109,16047,True,2444,4804,2012,6,0.0,4,67.0,63.0
89,1530,False,4405,9129,2014,6,0.0,3,67.0,63.0
85,1597,False,1034,10588,2014,6,0.0,2,67.0,63.0
84,1623,False,3792,7510,2012,6,0.0,1,67.0,63.0
94,1063,True,4527,10795,2017,12,0.0,2,91.0,74.0
125,137634,False,2748,4879,2014,6,0.0,3,71.0,49.0
188,14731,True,3662,7469,2012,28,0.0,1,67.0,63.0
105,13335,False,6743,14045,2020,4,-0.25,1,67.0,63.0
82,2714,False,5619,14192,2015,6,0.0,2,43.0,57.0
100,1002,False,5356,11129,2019,8,0.0,2,67.0,63.0
134,35310,True,5515,11420,2012,6,0.0,2,80.0,83.0
100,4059,False,2850,14443,2013,6,0.0,3,30.0,28.0
141,13335,False,4043,13159,2012,17,0.0,1,67.0,63.0
112,8288,True,3044,6067,2013,6,0.0,2,92.0,76.0
90,9525,False,6786,14153,2013,20,0.0,3,67.0,63.0
119,1584,True,6310,13138,2012,25,0.0,1,67.0,63.0
101,147958,False,1455,3859,2013,6,0.0,3,8.0,53.0
127,13335,False,5067,11633,2012,0,0.0,2,67.0,63.0
124,6164,True,4555,9439,2014,6,-0.15,3,97.0,77.0
95,1165,True,6785,14152,2013,29,0.0,2,67.0,63.0
122,3961,False,293,270,2013,9,0.0,2,67.0,63.0
95,2537,False,6205,2728,2014,6,0.0,2,20.0,26.0
90,3628,False,4088,241,2013,14,0.0,2,67.0,63.0
99,1982,False,3644,10335,2013,6,0.25,3,36.0,34.0
106,10531,False,4232,11988,2014,6,-0.4,1,7.0,51.0
92,3950,False,5661,11713,2013,9,0.0,1,67.0,63.0
90,2656,False,6716,14000,2015,5,0.0,1,0.0,15.0
108,1477,False,6349,14056,2014,14,0.0,1,67.0,63.0
104,1909,False,5193,12484,2012,1,0.0,3,67.0,63.0
88,3904,False,1949,3768,2013,6,0.0,4,67.0,63.0
76,13335,True,2416,10107,2012,17,0.3,11,67.0,63.0
165,7080,False,5944,12306,2014,12,0.0,1,67.0,63.0
108,16814,False,6633,7144,2014,6,0.0,3,11.0,22.0
130,35709,True,2238,13084,2013,27,0.0,3,67.0,63.0
107,13335,False,6611,13787,2014,6,-0.1875,3,67.0,63.0
89,6793,True,2381,0,2013,6,0.0,3,67.0,63.0
114,10614,False,4906,10259,2012,6,0.0,3,19.0,66.0
82,1924,False,6793,14160,2012,6,0.0,2,67.0,63.0
84,1061,True,30,0,2014,6,0.0,3,100.0,78.0
110,1316,False,1543,9708,2013,20,0.0,4,67.0,63.0
131,13335,True,91,0,2012,24,-0.6999999999999998,2,67.0,63.0
90,1777,False,2687,13650,2013,6,0.0,4,67.0,63.0
108,9491,True,5499,14466,2013,7,0.0,4,67.0,63.0
136,15236,True,419,404,2013,17,0.0,1,60.0,78.0
148,1063,False,6797,14166,2012,28,0.0,1,67.0,63.0
93,2579,False,4689,9789,2015,24,-0.15,1,67.0,63.0
99,3877,False,1921,6046,2013,8,0.0,1,33.0,31.0
130,13335,False,821,12560,2012,15,0.0,2,67.0,63.0
93,8622,False,774,11286,2013,10,0.0,1,67.0,63.0
121,13335,False,1384,11972,2013,24,0.0,2,67.0,63.0
84,1881,False,257,241,2013,18,0.0,3,54.0,37.0
84,1071,False,5066,10551,2013,28,0.0,1,75.0,33.0
104,1159,False,968,7191,2013,12,0.0,4,67.0,63.0
96,6562,False,2954,14171,2018,5,0.0,1,73.0,77.0
107,13335,False,227,12147,2016,15,0.0,1,38.0,27.0
87,1949,False,5297,14193,2012,6,0.0,3,67.0,63.0
94,1491,True,665,13960,2012,6,0.0,2,67.0,63.0
93,1389,False,1622,2996,2015,19,0.0,1,67.0,63.0
89,1795,False,6307,13583,2014,12,0.0,1,67.0,63.0
84,2507,True,3329,9122,2012,5,0.0,5,67.0,63.0
84,1063,False,4954,10333,2012,18,0.16,5,67.0,63.0
90,23144,False,52,52,2013,6,0.375,3,49.0,37.0
80,2539,False,5242,14071,2012,11,0.0,3,0.0,65.0
86,3120,True,4387,9086,2012,6,0.0,5,67.0,63.0
143,3187,True,5848,9838,2012,6,0.0,3,67.0,63.0
185,2284,True,5769,8573,2014,28,0.0,1,67.0,63.0
84,1142,False,5961,13565,2012,14,0.0,4,67.0,63.0
133,569366,True,4729,4591,2017,6,0.0,2,92.0,87.0
76,1494,False,4658,13802,2012,13,0.0,4,67.0,63.0
85,1621,False,6060,6793,2014,6,0.2,2,67.0,63.0
130,2213,True,4363,9045,2013,6,0.0,6,67.0,63.0
90,10047,True,617,3208,2013,10,0.0,3,67.0,63.0
150,119500,True,5734,11863,2014,13,0.0,3,81.0,87.0
92,1637,True,6602,13716,2013,6,0.0,2,17.0,79.0
160,1872,True,5245,13530,2012,25,0.0,1,67.0,63.0
126,13335,True,6762,14079,2012,6,0.0,2,67.0,63.0
115,54584,False,2138,11070,2015,23,0.5,3,65.0,55.0
96,1819,False,4147,8551,2016,6,0.0,4,67.0,63.0
120,3035,False,5482,11247,2019,6,0.5,4,11.0,29.0
150,3744,False,4652,10924,2013,5,0.0,4,44.0,26.0
85,2524,True,3602,7332,2012,13,0.0,2,67.0,63.0
84,1145,False,6803,14181,2016,18,-0.15,2,67.0,63.0
119,1619,False,5459,11323,2016,6,0.0,3,69.0,61.0
180,146136,True,2267,14084,2013,6,0.0,5,67.0,63.0
127,1051,False,2429,13265,2013,21,0.2,1,67.0,63.0
97,1037,False,2246,13343,2012,27,0.0,2,67.0,63.0
95,1545,False,6581,13717,2012,10,0.0,4,67.0,63.0
125,55900,True,4536,9405,2012,3,0.0,4,67.0,63.0
92,2229,False,2793,6352,2012,6,0.0,8,67.0,63.0
92,1441,False,5413,9942,2014,6,0.0,2,67.0,63.0
131,6547,True,5648,4115,2012,20,0.0,1,100.0,89.0
131,1936,True,4915,13532,2011,6,0.0,2,67.0,63.0
99,11234,False,291,2694,2013,6,0.0,2,21.0,15.0
86,2279,False,2193,11692,2013,6,0.0,1,67.0,63.0
100,1038,False,3945,8122,2013,10,0.0,4,67.0,63.0
90,1696,False,5196,10813,2013,12,0.0,1,83.0,34.0
115,3343,False,5553,11493,2012,28,0.0,2,80.0,54.0
133,8623,True,2179,4267,2013,7,0.0,4,67.0,63.0
86,1165,False,618,1228,2012,6,0.0,5,67.0,63.0
188,20273,True,3662,13823,2015,13,0.0,1,67.0,63.0
141,27471,True,1078,5368,2013,6,-0.05,5,61.0,68.0
101,2662,True,3597,13517,2014,6,-0.2,3,77.0,83.0
91,19538,False,2060,10842,2014,31,0.2,2,22.0,31.0
107,12685,True,1845,5848,2013,6,0.4,2,100.0,90.0
81,20189,False,6536,13630,2015,6,0.0,2,14.0,22.0
144,499924,True,244,8167,2014,6,0.0,8,59.0,74.0
90,4179,False,6346,15051,2017,6,0.0,4,67.0,63.0
89,13335,False,519,8464,2013,2,0.0,1,40.0,41.0
122,7577,True,6425,13363,2012,12,0.0,3,67.0,63.0
134,2504,True,6139,8535,2013,19,0.8,3,67.0,63.0
96,8243,True,6237,12982,2012,6,-0.15,4,79.0,82.0
88,1350,False,6480,14101,2013,6,0.0,6,67.0,63.0
114,2278,True,3429,9341,2013,5,0.0,3,67.0,63.0
79,6352,False,5736,14058,2013,6,0.0,3,67.0,63.0
66,23789,True,5570,9067,2016,10,0.0,5,67.0,63.0
149,1897,True,2721,5377,2009,11,0.0,4,67.0,63.0
125,308859,False,3924,9435,2015,6,-0.05,4,25.0,41.0
80,3208,False,6530,13612,2013,6,0.0,2,45.0,22.0
90,13335,False,1569,7665,2013,6,0.0,1,33.0,14.0
157,1389,False,6552,0,2002,6,0.0,1,67.0,63.0
107,2711,False,6810,4609,2014,6,0.0,2,6.0,62.0
148,2812,False,3326,6706,2012,13,0.0,3,67.0,63.0
90,13335,False,4041,8326,2013,5,-0.15,2,64.0,28.0
82,2620,False,5732,11860,2013,17,0.5,4,84.0,43.0
85,13335,True,6304,13125,2013,14,0.0,2,94.0,87.0
118,8127,False,5351,2918,2014,11,0.0,2,43.0,26.0
90,34665,False,4910,11160,2017,6,0.0,1,36.0,29.0
85,13335,False,3638,14592,2017,6,0.0,4,67.0,63.0
153,13335,True,2016,4319,2014,28,0.0,1,67.0,63.0
92,18789,False,2483,11449,2017,6,0.0,2,64.0,41.0
98,27637,False,5757,3915,2014,6,-0.16666666666666666,8,23.0,24.0
93,1706,True,3832,0,2012,5,0.0,1,94.0,84.0
150,13335,False,4908,12494,2013,27,0.0,1,67.0,63.0
90,5620,False,2596,10569,2014,10,0.0,2,0.0,10.0
123,3700,True,6773,14121,2012,6,0.0,2,67.0,63.0
60,2521,False,5566,11516,2013,6,0.0,3,67.0,63.0
186,65401,True,4413,9652,2013,24,0.0,3,72.0,83.0
85,1455,False,6814,14211,2014,10,0.0,3,67.0,63.0
80,13335,True,858,1272,2013,0,0.0,1,85.0,87.0
86,13335,True,6160,12768,2014,6,0.0,8,84.0,79.0
141,85688,True,3786,2049,2013,14,0.8,3,91.0,80.0
95,9845,True,2416,10107,2012,18,0.3,10,67.0,63.0
90,71384,True,4565,9470,2013,10,0.0,2,96.0,79.0
89,1967,True,5055,7914,2013,28,0.0,1,64.0,77.0
140,31146,True,5904,12194,2013,12,0.0,1,67.0,63.0
120,2272,True,6300,13934,2012,29,0.0,3,67.0,63.0
103,1054,False,1824,10036,2015,18,-0.2,4,67.0,63.0
88,62406,False,4428,5061,2013,18,0.0,2,8.0,33.0
108,13009,True,282,6605,2012,5,0.0,3,94.0,79.0
95,17844,False,1799,3416,2014,6,0.0,2,31.0,38.0
90,1812,False,4360,9040,2014,6,-0.2,6,67.0,63.0
104,1486,False,6502,13324,2013,6,0.0,3,67.0,63.0
103,6451,True,5219,10879,2012,6,0.0,2,86.0,76.0
146,5796,False,1377,9860,2013,16,0.0,2,67.0,63.0
111,2532,True,2957,5898,2012,6,0.0,2,67.0,63.0
85,1241,False,6294,13110,2016,14,0.0,3,67.0,63.0
95,1905,True,533,13344,2014,6,0.0,3,67.0,63.0
77,1010,True,4478,0,2012,6,0.0,5,92.0,76.0
98,1035,True,5967,12741,2012,20,0.08124999999999999,3,67.0,63.0
110,2441,True,6801,11089,2013,9,0.0,9,67.0,63.0
83,13335,False,6431,13378,2013,24,0.0,1,8.0,26.0
97,6727,True,917,1401,2013,20,0.0,1,67.0,63.0
117,13335,True,5098,0,2012,6,0.0,4,67.0,63.0
112,2175,True,5234,10902,2013,8,0.6,2,67.0,63.0
95,12470,False,5135,519,2014,6,0.0,2,9.0,32.0
84,4959,False,5981,10691,2012,6,0.0,4,67.0,63.0
105,445022,True,4027,12738,2017,20,0.0,1,97.0,94.0
117,137644,True,4790,10548,2015,0,0.0,1,97.0,87.0
131,357677,True,391,10651,2015,10,-0.6666666666666666,4,67.0,63.0
121,15397,True,2151,0,2014,6,0.0,2,98.0,88.0
100,1451,False,6662,13864,2012,6,0.0,1,67.0,63.0
87,6306,False,5005,3896,2013,6,0.0,2,8.0,18.0
105,61217,False,2975,11496,2016,6,0.0,5,67.0,63.0
114,3817,False,4436,9770,2014,28,0.0,1,67.0,63.0
125,1260,False,6217,12313,2012,9,0.2,2,67.0,63.0
92,13080,False,2097,11687,2015,24,0.0,1,63.0,58.0
96,8065,False,5138,11553,2013,30,0.0,1,82.0,39.0
154,36421,True,583,9954,2019,6,0.0,2,67.0,63.0
84,4303,False,6799,14169,2014,12,0.0,3,67.0,63.0
89,13335,False,3307,6653,2012,31,0.0,5,67.0,63.0
100,1235,True,872,6037,2012,7,0.0,1,67.0,63.0
70,5760,False,77,73,2014,6,0.0,3,67.0,63.0
89,4989,True,2223,0,2014,6,0.1,9,67.0,63.0
83,1595,True,4314,8949,2013,6,0.0,5,67.0,63.0
107,13335,True,6779,8444,2012,31,0.0,2,67.0,63.0
90,70001,True,5709,4430,2015,28,0.0,1,92.0,71.0
118,123465,True,230,3900,2015,7,0.0,1,94.0,74.0
92,2778,False,4485,9293,2014,28,0.0,3,59.0,32.0
98,2885,False,40,14226,2014,6,0.0,2,0.0,32.0
88,5799,False,627,9051,2013,6,0.0,3,67.0,63.0
109,56834,True,1268,12536,2015,6,0.0,3,57.0,79.0
148,1401,True,6341,13204,2012,27,0.0,1,67.0,63.0
135,4148,False,5174,7478,2013,24,0.0,3,67.0,63.0
129,7872,True,3779,7734,2013,19,0.0,6,80.0,80.0
100,14149,False,5042,10506,2014,19,0.0,2,42.0,20.0
128,1918,False,3995,8227,2016,7,0.0,4,67.0,63.0
99,1625,False,6812,14206,2014,6,0.0,2,67.0,63.0
122,1994,True,6823,14228,2012,6,0.0,4,67.0,63.0
94,1216,False,3605,11478,2013,5,0.0,6,67.0,63.0
90,1125,True,4898,14229,2013,6,0.0,5,67.0,63.0
117,3464,True,6115,12666,2012,9,0.0,1,67.0,63.0
80,3729,False,2971,5923,2013,31,0.0,15,67.0,63.0
101,13211,False,744,13693,2017,6,0.0,5,43.0,41.0
105,1086,False,927,1423,2013,10,0.0,3,85.0,54.0
73,1081,False,4575,10252,2012,6,0.0,9,67.0,63.0
133,1108,True,6828,14367,2013,27,0.0,1,67.0,63.0
103,3350,False,6259,13018,2015,6,0.0,3,67.0,63.0
77,2103,False,4998,12502,2013,28,0.0,1,43.0,36.0
110,10755,False,1298,12993,2016,6,0.0,2,26.0,30.0
96,28755,True,4444,9332,2013,6,0.0,7,67.0,63.0
86,2181,False,1711,13873,2012,6,0.0,4,67.0,63.0
153,3043,False,4916,10270,2013,24,0.0,1,67.0,63.0
93,2651,False,6610,14239,2013,5,0.0,2,67.0,63.0
97,2556,True,6831,0,2014,6,0.15,3,100.0,89.0
81,2285,False,4968,14244,2017,20,0.0,1,67.0,63.0
96,1199,False,808,1602,2013,6,0.0,2,40.0,49.0
88,13335,True,2763,7364,2015,6,0.0,3,87.0,76.0
89,67103,False,3851,13748,2019,6,0.0,3,70.0,47.0
70,1332,True,1736,12704,2012,6,0.0,8,67.0,63.0
87,1198,True,6163,6712,2016,6,0.0,3,67.0,63.0
111,6224,False,4906,10259,2014,6,-0.07142857142857142,4,18.0,58.0
111,12346,True,4076,9663,2013,28,0.0,2,68.0,29.0
100,2501,True,6065,12539,2013,12,0.0,2,67.0,63.0
110,38769,False,348,9638,2014,5,-0.2,2,1.0,38.0
75,1073,True,6353,12824,2012,6,0.0,5,67.0,63.0
90,21112,True,6486,13505,2012,24,0.0,2,67.0,63.0
88,26941,False,3277,12050,2015,6,0.0,5,14.0,27.0
93,2929,False,5855,12089,2016,6,0.0,4,67.0,63.0
80,13335,True,6375,12747,2012,1,0.0,1,94.0,73.0
160,2776,True,2197,14268,2012,13,0.0,3,67.0,63.0
101,1611,False,4705,12892,2014,6,0.0,4,27.0,29.0
90,1224,True,6798,14168,2014,31,0.5,3,67.0,63.0
95,19824,True,2566,5068,2014,14,0.0,3,70.0,71.0
86,1130,True,3710,0,2013,6,0.0,5,67.0,63.0
100,3759,False,6325,13168,2014,8,0.0,2,20.0,48.0
108,4805,True,4403,9125,2013,6,0.0,3,96.0,94.0
90,2639,False,1645,7424,2013,5,1.0,3,0.0,37.0
101,2178,False,512,4319,2015,18,-0.4,2,25.0,43.0
92,1328,False,3142,13032,2014,12,0.0,5,67.0,63.0
84,4167,False,6034,12467,2013,6,0.0,2,50.0,19.0
88,1297,True,5610,0,2012,6,0.0,4,67.0,63.0
85,1645,False,3654,7438,2013,6,0.0,3,67.0,63.0
85,8296,False,5983,14251,2014,10,-0.25,2,28.0,22.0
154,1891,False,3744,14355,2013,28,0.0,4,67.0,63.0
85,1491,False,1340,3832,2013,28,0.0,3,67.0,63.0
91,2537,False,3721,12421,2013,6,0.0,3,67.0,63.0
112,4089,True,1250,5848,2013,30,0.0,1,82.0,39.0
90,1064,False,4193,12039,2013,6,0.0,4,67.0,63.0
109,11451,False,4678,6989,2013,0,0.0,1,40.0,40.0
106,12382,True,33,10740,2016,6,0.0,9,96.0,89.0
87,1879,False,3140,4278,2013,6,0.0,1,67.0,63.0
87,9189,True,3501,10761,2013,6,-0.6,2,85.0,74.0
104,1175,False,6845,14283,2014,6,0.0,5,67.0,63.0
75,2574,False,869,12236,2013,28,0.0,1,67.0,63.0
116,650418,True,4073,14264,2016,8,0.0,1,94.0,82.0
113,155151,True,1103,14262,2017,31,0.0,1,85.0,88.0
110,2806,False,2974,12463,2014,6,0.0,3,67.0,63.0
100,4368,False,3324,6701,2015,6,0.0,1,67.0,63.0
87,3526,False,2666,6439,2014,29,0.0,1,11.0,13.0
91,2337,True,6508,0,2014,5,0.375,2,84.0,81.0
72,1415,False,4293,11954,2012,5,0.0,9,67.0,63.0
138,3918,False,7186,14462,2013,9,0.0,2,67.0,63.0
100,1099,True,6746,12566,2013,24,0.0,1,67.0,63.0
160,27439,True,5034,15055,2014,24,0.0,7,67.0,63.0
111,112671,False,1349,11621,2018,6,0.0,3,43.0,38.0
95,3601,False,5322,11068,2014,6,0.0,3,67.0,63.0
82,7352,False,6848,14286,2017,6,0.0,1,67.0,63.0
119,606327,True,1788,1737,2014,6,0.1,7,67.0,63.0
155,5626,True,6844,14278,2012,13,0.0,4,67.0,63.0
106,5327,True,6417,12551,2012,31,0.0,1,67.0,63.0
101,1100,False,6656,13858,2014,6,0.0,3,67.0,63.0
106,45245,True,2676,14282,2013,12,0.0,2,99.0,84.0
82,1126,False,4958,10345,2013,5,0.0,2,67.0,63.0
98,1116,False,3012,6007,2020,6,0.45,1,93.0,58.0
143,5487,False,6367,13246,2013,24,0.0,1,67.0,63.0
89,1728,True,4506,0,2013,14,0.0,2,91.0,86.0
82,1789,False,5896,12173,2013,6,0.0,4,67.0,63.0
89,20841,False,4896,10237,2014,5,0.0,3,44.0,30.0
105,128167,True,432,14293,2015,6,0.0,7,81.0,86.0
116,25731,True,2980,14292,2015,6,0.0,2,67.0,63.0
