tconst,movieTitle,runtimeMinutes,numVotes,label,director_id,writer_id,Year,title_language,title_uniqueness,sentiment_score,word_count,title_word_length_std,average_sentiment_score
6622,3750,107,13335,True,5571,12373,2016,20,0.25,0.0,10,2.0024984394500787,0.0
6623,6301,90,1169,False,4512,9240,2015,6,0.25,0.0,2,4.0,0.17372857142857145
6624,1107,99,6249,True,280,730,2018,13,1.0,0.0,2,0.0,0.2762549295774648
6625,729,81,1221,False,4540,3361,2014,6,1.0,-0.4,5,1.3564659966250536,0.0
6626,372,80,1080,True,3949,8084,2016,10,1.0,0.0,1,0.0,0.0
6627,6003,80,4362,False,4143,8528,2015,6,0.5,-0.2,3,0.4714045207910317,0.0
6628,6410,111,2517,True,4249,8718,2014,22,0.25,0.0,2,1.5,0.0
6629,3932,119,2117,True,2391,4623,2014,5,0.25,0.0,2,1.5,0.0
6630,4779,85,3808,True,1831,3502,2015,28,0.3333333333333333,0.0,2,1.5,0.0
6631,1646,92,2054,False,978,1581,2015,6,1.0,0.0,3,1.632993161855452,0.0
6632,3815,107,21672,False,4706,7728,2016,5,0.5,0.0,1,0.0,0.12365499999999999
6633,4099,97,37587,True,4892,8611,2015,13,0.5,0.0,1,0.0,0.2248785234899329
6634,3626,97,3900,True,3719,7564,2014,6,1.0,0.0,12,2.0866640042581523,0.0
6635,4939,132,4968,True,5918,7156,2014,6,0.25,0.0,4,1.118033988749895,0.37955
6636,6628,143,5202,True,1324,6071,2014,1,0.5,1.0,3,3.6817870057290873,0.0
6637,3283,107,1916,False,5470,7984,2014,13,0.3333333333333333,0.0,2,1.0,0.0
6638,4412,90,1952,False,5515,11672,2015,6,0.5,0.0,3,0.0,0.0
6639,6535,91,17024,False,3822,7786,2016,6,1.0,0.0,2,2.0,-0.107
6640,5280,102,13335,False,3816,7997,2020,26,0.3333333333333333,0.0,2,1.5,0.0
6641,3723,106,2109,True,5440,10504,2007,26,0.5,0.0,3,3.2998316455372216,0.0
6642,2628,96,4088,False,640,11469,2014,12,0.5,0.0,2,2.0,0.0
6643,4327,108,1787,False,3476,9141,2015,20,0.25,0.0,4,2.5860201081971503,0.0
6644,2959,80,1780,False,5770,12318,2015,13,0.3333333333333333,0.0,3,1.4142135623730951,0.0
6645,7727,127,3505,True,5923,12245,2018,29,0.25,0.0,1,0.0,0.0
6646,1138,97,1420,False,4286,8976,2016,6,0.16666666666666666,0.0,2,0.5,0.25871428571428573
6647,1803,162,13335,True,4281,12131,2018,0,1.0,0.0,2,1.5,0.0
6648,3430,99,3526,False,4671,1404,2019,7,0.25,0.0,2,4.0,0.0
6649,2914,111,13335,True,5840,12062,2014,28,1.0,0.0,3,0.816496580927726,0.33240000000000003
6650,921,95,4152,True,5596,11145,2015,6,0.07692307692307693,-0.16666666666666666,1,0.0,0.53885
6651,7628,125,2408,True,1537,12323,2015,6,0.5,0.0,2,0.5,0.0
6652,7317,102,1178,False,4212,8653,2015,13,0.2,0.0,1,0.0,0.0
6653,5513,130,19640,True,4187,5988,2015,13,0.25,0.0,1,0.0,0.0
6654,3446,89,2028,False,5798,11945,2014,6,1.0,0.0,2,0.0,0.0
6655,3695,87,3094,False,2121,9058,2017,3,0.5,0.0,1,0.0,0.0
6656,7329,93,1489,False,5595,12130,2017,21,0.3333333333333333,0.0,2,0.5,0.0
6657,2070,136,1624,True,5920,11880,2015,8,1.0,0.0,2,0.5,0.0
6658,2805,103,1104,True,3408,6898,2016,17,0.3333333333333333,0.0,1,0.0,0.2697642487046632
6659,57,92,1693,False,4218,8662,2016,31,1.0,0.0,3,2.449489742783178,0.0
6660,1866,93,8562,False,276,10191,2016,4,0.5,0.0,3,0.0,0.0017800000000000053
6661,2198,120,2480,True,5220,9965,2017,17,0.3333333333333333,0.0,7,2.1946130708196026,0.0
6662,3037,63,2076,True,3432,6948,2015,6,1.0,0.0,2,1.0,0.0
6663,1441,106,2515,False,3798,7732,2016,6,1.0,0.0,3,1.247219128924647,0.0
6664,7225,110,1007,True,5714,12308,2014,3,0.2,0.0,1,0.0,0.1692343949044586
6665,5003,94,1173,False,4898,9389,2014,12,1.0,0.0,3,1.8856180831641267,0.0
6666,6030,101,1574,False,3959,0,2016,6,1.0,0.0,3,0.9428090415820634,0.37116
6667,579,100,1393,False,3765,12280,2015,5,0.2,0.0,2,0.0,0.0
6668,152,100,1181,True,5724,11770,2015,6,1.0,0.35,3,2.8674417556808756,0.0
6669,7284,180,13335,True,2263,8883,2017,9,0.3333333333333333,0.0,2,1.5,0.0
6670,290,105,3102,True,5382,11041,2016,6,0.5,0.0,4,2.680951323690902,0.0
6671,5754,72,1047,False,4052,12271,2017,6,0.5,0.0,2,1.0,0.0
6672,5993,104,30938,False,3665,11588,2018,12,0.5,0.0,3,1.632993161855452,-0.11560285714285715
6673,4814,112,13335,False,1519,2780,2016,6,1.0,0.0,1,0.0,0.3388612903225806
6674,5072,85,1013,False,1335,1907,2015,17,0.3333333333333333,0.0,3,0.9428090415820634,0.0
6675,7537,123,13335,True,5073,10333,2014,31,0.5,0.26666666666666666,6,1.5,0.0
6676,810,99,13335,True,1907,3661,2015,5,0.5,0.0,2,0.5,0.3524589743589744
6677,1799,90,13335,False,5213,10661,2015,0,0.5,0.0,1,0.0,-0.06411428571428571
6678,5931,119,1627,True,5921,12276,2014,6,0.3333333333333333,0.0,5,2.244994432064365,0.0
6679,15,113,2037,True,5272,9903,2014,9,1.0,0.5,3,0.4714045207910317,0.0
6680,171,116,51643,True,1760,12420,2015,18,0.5,0.0,4,1.7853571071357126,0.0
6681,7395,89,10345,False,5145,10173,2016,5,0.25,0.0,1,0.0,-0.21265
6682,750,110,13335,True,2505,12132,2015,23,0.2,0.0,3,2.8674417556808756,0.0
6683,903,169,1658,True,1120,3092,2014,6,0.5,0.0,2,0.5,0.3331414141414142
6684,3603,99,3985,False,65,10728,2015,14,0.5,0.0,1,0.0,0.0
6685,1316,85,3331,False,3884,7910,2018,6,1.0,0.7,1,0.0,0.0
6686,3147,121,1880,True,5483,11257,2014,13,1.0,0.0,2,1.0,0.0
6687,6575,80,2441,False,4054,9574,2017,6,0.3333333333333333,0.0,3,2.0548046676563256,-0.16984285714285713
6688,1726,93,1512,False,4943,12662,2017,17,0.02564102564102564,0.0,1,0.0,0.0
6689,5548,108,3449,False,3784,9290,2018,21,0.3333333333333333,0.0,1,0.0,0.0
6690,7438,129,2087,True,4729,12284,2014,31,1.0,0.0,1,0.0,0.0
6691,6408,104,139797,True,362,11509,2017,6,0.07142857142857142,0.0,4,1.118033988749895,0.4540609677419355
6692,415,90,1772,False,5485,11264,2018,1,1.0,0.0,1,0.0,0.0
6693,6545,100,1825,True,1845,3530,2015,27,1.0,0.0,6,1.2909944487358056,0.0
6694,1259,100,18265,True,4115,0,2015,7,1.0,0.0,2,1.0,-0.036427272727272725
6695,1635,78,3016,False,5699,11724,2015,5,1.0,0.0,1,0.0,0.13502727272727275
6696,4428,80,4309,False,5686,12330,2017,5,0.5,0.0,5,1.3564659966250538,0.0
6697,6,80,1986,False,5926,12290,2016,6,1.0,0.0,2,2.0,0.0
6698,7607,88,10484,False,5081,10344,2016,6,1.0,0.0,2,0.5,0.0
6699,6986,110,5363,False,3249,6546,2021,6,0.5,0.0,2,2.5,0.0
6700,7635,88,9968,False,285,260,2016,5,1.0,0.0,1,0.0,0.0
6701,1448,86,4082,False,5754,11847,2017,6,1.0,-0.6,2,1.0,0.0
6702,2872,110,1225,True,4714,9606,2015,6,1.0,0.0,5,1.469693845669907,0.0
6703,3564,103,7415,True,4924,2332,2015,6,0.5,0.0,4,2.0,0.0
6704,7366,90,3146,False,4618,9435,2015,6,0.5,0.1,1,0.0,0.4045896551724138
6705,7305,126,4052,True,4547,12295,2014,29,0.5,0.0,4,1.5,0.0
6706,1553,83,1764,False,2612,5108,2015,25,0.5,0.0,3,0.9428090415820634,0.0
6707,5583,90,1010,False,4607,3057,2019,6,0.125,0.0,1,0.0,0.0
6708,650,181,970988,True,3016,8713,2019,4,0.041666666666666664,0.0,2,0.5,0.0
6709,2554,96,1045,False,5290,10856,2014,23,0.5,0.0,2,2.0,0.0
6710,1006,96,3122,False,5598,11522,2017,21,0.5,0.0,1,0.0,0.0
6711,6360,93,2685,False,5131,3570,2015,10,0.3333333333333333,0.0,10,1.4866068747318506,0.0
6712,1888,88,256687,True,4588,9904,2016,6,0.5,0.0,2,1.5,0.0
6713,4035,80,4630,False,4126,1213,2015,0,1.0,0.25,4,1.479019945774904,-0.27746000000000004
6714,7516,132,13335,True,3555,7185,2011,13,1.0,0.0,7,2.2587697572631282,0.0
6715,5528,88,1227,False,3906,7965,2016,6,1.0,0.0,3,2.160246899469287,0.0
6716,7302,100,1796,False,1478,3379,2015,10,0.5,0.0,2,2.0,0.0
6717,1115,95,2396,False,4242,721,2015,17,0.3333333333333333,0.0,1,0.0,0.0
6718,5389,101,22189,False,1507,4804,2016,7,0.3333333333333333,0.35714285714285715,2,3.5,0.19102222222222223
6719,5317,84,6414,False,3607,5298,2015,6,0.25,0.0,3,0.9428090415820634,0.0
6720,3133,158,2380,True,4799,11646,2014,28,0.5,0.0,2,0.5,0.0
6721,4707,101,1725,True,4152,1494,2015,6,0.3333333333333333,0.0,2,2.0,0.0
6722,1849,92,1200,False,5009,10196,2017,0,1.0,0.0,1,0.0,0.0058599999999999815
6723,4435,86,3013,False,2014,3877,2016,6,1.0,-0.25,2,1.5,0.23286470588235295
6724,528,120,13335,True,4000,2563,2016,6,0.5,0.0,1,0.0,0.06167264150943396
6725,5478,99,10797,False,396,30,2015,5,0.25,0.225,2,1.0,0.13741147540983606
6726,1393,156,1712,True,5931,12307,2015,31,1.0,0.0,3,0.816496580927726,0.0
6727,3559,110,13390,True,4574,8365,2015,14,0.5,0.0,1,0.0,0.0
6728,2871,102,3846,False,1516,7876,2019,6,1.0,0.0,5,1.4142135623730951,0.4365279069767442
6729,5662,103,15640,True,5621,11556,2015,8,1.0,0.0,2,1.0,0.0
6730,2287,117,2948,True,5010,12283,2015,29,0.5,0.0,2,0.0,0.0
6731,6494,110,13335,False,3099,11944,2015,6,0.125,0.0,2,1.0,0.0
6732,3988,140,158727,True,3230,12219,2017,6,0.5,-0.4,2,1.0,0.0
6733,3396,107,9800,False,3392,6862,2017,13,1.0,0.0,3,0.9428090415820634,0.0
6734,6881,80,1228,False,5681,11694,2015,6,1.0,0.0,2,2.5,0.0
6735,1432,145,29152,True,2532,4948,2015,6,1.0,0.0,4,1.920286436967152,0.0
6736,6732,102,2007,False,539,5528,2014,6,0.041666666666666664,0.375,7,1.3093073414159542,0.0
6737,1476,91,6061,False,2364,8290,2016,6,0.5,0.0,2,0.5,0.15767599999999998
6738,7011,93,13335,False,1697,3220,2019,6,0.3333333333333333,0.0,4,1.5,0.0
6739,1033,85,13335,False,3712,11440,2015,29,0.25,0.0,3,1.699673171197595,0.0
6740,1490,78,4643,False,3943,12113,2015,6,1.0,0.0,3,3.299831645537222,0.0
6741,800,90,1422,False,5235,11242,2020,6,1.0,0.0,3,1.247219128924647,0.0
6742,2934,98,13335,False,5623,9727,2015,6,0.25,0.0,4,2.1213203435596424,0.0
6743,7736,168,9045,True,3854,8608,2015,9,0.3333333333333333,0.0,2,1.5,0.0
6744,424,92,5338,False,517,6691,2016,0,0.25,-0.25,2,1.0,0.16621666666666665
6745,5162,94,2642,False,199,179,2018,17,1.0,0.0,3,1.699673171197595,0.0
6746,1385,99,3947,True,4312,1015,2020,6,1.0,0.0,5,2.9257477676655586,0.0
6747,6126,115,140055,True,1661,8982,2016,6,1.0,0.0,2,2.0,0.24211625
6748,367,92,1420,False,4404,9312,2017,20,0.5,-0.25,3,1.699673171197595,0.0
6749,5678,82,16742,False,4841,9844,2016,5,1.0,0.0,1,0.0,-0.14611428571428572
6750,5121,96,1602,True,1027,5447,2015,10,0.1111111111111111,0.0,1,0.0,0.0
6751,7566,101,13425,True,1468,0,2015,6,1.0,0.0,4,1.6583123951777,0.0
6752,3027,85,1783,False,2012,3875,2016,6,0.5,0.0,2,2.5,0.0
6753,4599,114,1967,True,5584,12692,2014,28,0.5,0.0,1,0.0,0.0
6754,2417,90,13335,True,4834,9835,2015,14,1.0,0.0,1,0.0,0.0
6755,5148,104,1022,False,4992,9322,2014,29,0.3333333333333333,0.0,3,2.0548046676563256,0.0
6756,7081,120,1995,False,2010,12092,2019,6,1.0,0.0,2,0.0,0.0
6757,5574,113,10773,True,1958,3767,2015,28,0.5,0.35,2,0.5,0.0
6758,4110,111,5065,True,2991,11173,2017,6,0.3333333333333333,-0.5,5,0.9797958971132712,0.0
6759,3913,105,1010,False,4993,12104,2015,20,0.3333333333333333,0.0,7,2.4327694808466287,0.0
6760,460,117,2314,True,3959,5979,2016,12,0.5,0.0,4,2.0463381929681126,0.0
6761,4048,156,2003,True,5935,12316,2014,5,1.0,0.0,4,2.345207879911715,0.0
6762,7246,109,2437,False,5189,10607,2015,5,1.0,0.0,1,0.0,0.0
6763,1818,96,1641,True,3756,10352,2015,21,0.2,0.0,6,2.733536577809454,0.0
6764,2374,109,1054,False,3621,7371,2015,20,1.0,0.0,5,1.3564659966250536,0.0
6765,1633,81,1414,False,4318,9200,2017,5,1.0,0.0,2,1.0,0.0
6766,5828,115,13335,True,2601,5086,2015,6,1.0,-0.16666666666666666,7,2.8713930346059686,0.0
6767,5562,102,1135,True,4951,10074,2018,7,1.0,0.0,4,2.5,0.0
6768,3160,119,3461,False,1627,12577,2015,27,0.2,0.0,1,0.0,0.0
6769,3439,100,2783,False,2577,10705,2016,31,0.5,0.0,2,3.0,0.0
6770,2991,84,5280,False,5249,10756,2019,10,1.0,-0.6666666666666666,2,1.0,0.2755666666666667
6771,2001,160,1461,True,4696,12064,2015,24,0.25,0.0,2,1.0,0.0
6772,5638,150,1542,True,5425,11128,2017,13,1.0,0.0,1,0.0,0.0
6773,3644,100,1997,False,518,12218,2018,22,0.5,0.5,2,1.0,0.0
6774,809,116,6265,True,580,656,2016,28,0.5,0.0,2,1.5,0.0
6775,2007,98,1125,True,5463,0,2015,0,1.0,0.0,2,2.0,0.0
6776,1035,91,2101,False,4693,11986,2017,6,0.5,0.0,4,2.0615528128088303,0.0
6777,1247,90,13335,False,5699,11724,2016,6,1.0,0.0,2,1.5,0.11440869565217392
6778,113,121,3819,False,2808,12442,2015,6,0.3333333333333333,0.0,4,2.277608394786075,0.0
6779,2693,148,1868,False,4953,10076,2015,27,0.5,0.0,1,0.0,0.0
6780,6365,121,17628,True,5936,12586,2019,6,0.16666666666666666,-0.08333333333333333,7,2.166535841157586,0.27520634146341466
6781,6352,133,8474,True,2818,11465,2016,6,0.3333333333333333,0.0,3,1.247219128924647,0.0
6782,3712,100,3157,True,3739,5721,2015,20,0.5,0.0,2,0.0,0.0
6783,4427,135,1206,True,5409,11087,2015,17,0.5,0.0,3,2.160246899469287,0.0
6784,2461,100,4313,False,2872,8806,2017,6,0.25,0.0,2,0.0,0.0
6785,316,108,6915,True,4069,10316,2015,25,0.5,0.0,1,0.0,0.0
6786,5929,98,10728,True,4672,12333,2015,1,0.3333333333333333,0.0,2,0.5,0.0
6787,4797,96,13335,True,5586,12443,2015,6,0.16666666666666666,0.0,3,1.247219128924647,0.0
6788,6193,93,7267,False,4473,9164,2016,6,0.5,0.0,3,2.449489742783178,0.0
6789,571,92,7412,False,961,10505,2016,31,0.5,0.0,3,0.816496580927726,0.13080833333333333
6790,2152,92,11001,False,4706,10552,2015,31,0.3333333333333333,0.0,1,0.0,0.17819022222222225
6791,347,130,55579,True,4151,12450,2016,29,0.2,0.0,1,0.0,0.0
6792,1389,90,1259,False,5412,11098,2015,6,0.3333333333333333,0.0,4,3.031088913245535,0.0
6793,912,136,3140,True,1105,1855,2015,18,1.0,-0.1,2,1.0,0.0
6794,6439,92,8933,False,4541,12335,2017,6,1.0,0.0,2,2.0,0.11075555555555555
6795,4659,81,6810,False,5827,12021,2015,28,0.5,0.0,2,0.5,0.0
6796,3114,85,1261,False,4526,9262,2015,6,0.5,0.0,5,0.4898979485566356,0.45533999999999997
6797,3251,156,1398,False,3865,12006,2015,9,0.25,0.0,2,0.5,0.0
6798,3854,130,2142,False,3431,12338,2017,6,0.5,0.0,1,0.0,0.0
6799,557,92,1773,False,450,428,2019,6,0.2,0.0,2,1.0,0.0
6800,5119,83,13335,False,5102,10384,2015,6,0.25,0.0,1,0.0,0.0
6801,7498,89,1014,False,3632,10161,2020,24,1.0,0.0,2,2.5,0.0
6802,1916,110,1741,False,5569,11670,2016,6,0.3333333333333333,0.17222222222222222,3,0.9428090415820634,0.0
6803,4736,137,14757,True,5247,11726,2015,13,0.3333333333333333,0.0,4,3.112474899497183,0.0
6804,2963,108,1628,True,4424,9076,2016,6,0.5,0.0,2,3.0,0.0
6805,4789,149,13201,True,5563,11434,2015,28,1.0,0.0,1,0.0,0.0
6806,5677,108,2758,False,2468,12342,2016,20,0.3333333333333333,0.0,2,1.0,0.0
6807,7321,148,29160,True,4145,8537,2016,12,0.5,0.0,2,1.0,0.0
6808,4978,99,1373,False,3959,5979,2017,5,0.5,0.1,2,1.5,0.0
6809,2513,96,7699,False,2593,11685,2016,21,0.25,0.0,1,0.0,-0.049498684210526306
6810,2650,85,2317,False,2383,4600,2015,28,0.5,0.0,1,0.0,-0.040055172413793104
6811,5663,147,6283,True,2844,9804,2015,13,0.5,0.0,1,0.0,0.0
6812,1765,90,2183,False,2541,11792,2016,14,0.5,0.0,1,0.0,0.0
6813,3532,84,1334,False,4514,7463,2016,14,0.3333333333333333,0.0,2,1.5,0.0
6814,2079,128,5759,True,1887,3611,2016,7,1.0,-0.125,2,0.5,0.0
6815,1004,115,4191,False,3979,12346,2017,10,0.16666666666666666,0.0,3,0.4714045207910317,0.0
6816,2823,96,1082,False,5133,12095,2015,17,0.3333333333333333,0.0,1,0.0,-0.1429
6817,260,82,1320,False,5385,10510,2016,28,0.5,0.0,1,0.0,0.3575
6818,2228,118,97584,False,206,7908,2017,26,0.5,0.0,3,0.4714045207910317,0.060447290640394086
6819,5241,173,5077,True,3879,7903,2016,8,1.0,0.0,1,0.0,0.0
6820,5082,80,3347,False,4439,8805,2016,14,0.25,0.0,2,1.5,0.0
6821,2643,217,2110,True,2262,104,2015,12,0.5,0.0,1,0.0,0.21252757009345793
6822,2229,105,61421,False,206,7908,2018,6,0.5,0.0,3,0.4714045207910317,0.13749739583333334
6823,4993,124,16001,False,3730,4726,2021,6,0.5,0.0,3,1.4142135623730951,0.0
6824,383,109,11678,False,1404,2505,2016,6,0.5,0.0,5,0.8,0.09816964285714284
6825,5742,119,5260,True,4883,10368,2015,6,0.5,0.0,5,1.469693845669907,0.0
6826,2422,105,2004,False,1949,4366,2016,6,0.3333333333333333,0.0,4,0.8660254037844386,0.0
6827,4269,106,3125,False,4483,9862,2015,29,0.25,0.0,3,2.0548046676563256,0.0
6828,89,84,2192,False,4701,11235,2015,0,1.0,0.0,1,0.0,0.0
6829,6052,83,1745,False,4874,9918,2016,6,1.0,0.0,3,3.559026084010437,0.0
6830,835,88,3328,True,588,2323,2018,11,0.3333333333333333,0.0,3,0.816496580927726,0.0
6831,848,90,2670,False,5564,7139,2017,3,0.5,0.0,1,0.0,-0.13965714285714287
6832,1452,130,1716,True,5094,12438,2015,6,0.5,-0.6,3,2.494438257849294,0.0
6833,355,106,1481,False,5056,9123,2016,6,0.3333333333333333,0.0,4,2.29128784747792,0.0
6834,1326,97,1044,False,3727,11216,2017,6,0.5,0.0,2,0.0,0.0
6835,3787,109,1911,False,4131,9092,2015,29,1.0,0.0,3,0.4714045207910317,0.0
6836,5143,126,4126,True,4334,12357,2015,13,1.0,0.0,3,1.247219128924647,0.0
6837,457,105,1258,False,4148,12182,2018,6,0.5,0.0,2,1.0,0.0
6838,6994,94,18446,False,1740,6450,2020,6,0.3333333333333333,0.0,4,1.6393596310755,0.0
6839,6601,99,8170,False,4971,10189,2016,6,0.5,0.0,3,1.247219128924647,0.0
6840,3792,106,3106,False,46,43,2017,31,0.25,0.0,1,0.0,0.0
6841,4296,116,259488,True,3826,12362,2016,1,0.5,0.0,2,1.0,0.1356375
6842,1630,125,188692,True,3630,4660,2017,18,1.0,0.0,2,1.5,0.17637179487179486
6843,1517,91,4392,False,3356,1492,2017,12,1.0,0.0,2,1.0,0.2542615384615385
6844,1919,86,11502,False,1352,8018,2020,6,0.125,0.0,1,0.0,0.0
6845,315,158,22504,False,1888,8074,2016,13,0.5,0.0,4,1.920286436967152,0.0
6846,4069,115,138895,False,919,8910,2020,28,0.2,0.0,1,0.0,0.42833698630136985
6847,6521,87,1878,False,5534,11370,2015,6,1.0,0.0,3,0.9428090415820634,0.0
6848,5303,89,8576,False,4958,10008,2016,0,0.5,0.0,1,0.0,0.3976911111111111
6849,1384,104,74017,True,1404,3627,2018,6,0.14285714285714285,0.0,2,3.0,0.39970925925925926
6850,1427,86,1508,False,2576,4830,2016,6,1.0,0.0,1,0.0,-0.20261818181818184
6851,6246,123,3468,True,2389,4614,2015,31,1.0,0.16,3,0.4714045207910317,0.0
6852,1610,97,4285,False,2585,9166,2018,5,0.5,0.0,1,0.0,0.0
6853,4996,162,4666,True,4681,9541,2015,6,1.0,0.0,2,4.5,0.0
6854,3590,80,1038,False,5417,11114,2015,9,0.25,0.0,1,0.0,0.0
6855,2109,88,1336,False,4726,9633,2015,6,0.3333333333333333,0.0,5,2.0591260281974,0.0
6856,2705,129,5113,True,4766,9709,2016,9,1.0,0.0,1,0.0,0.0
6857,6633,87,1930,False,5471,11232,2016,6,0.25,1.0,3,1.699673171197595,0.48898
6858,5380,78,1974,True,5863,12115,2016,6,0.25,0.0,3,1.247219128924647,0.0
6859,3552,116,9298,True,3481,303,2016,11,0.5,-0.6,2,0.5,0.3713451612903226
6860,7581,99,1140,False,4749,12066,2016,6,0.5,0.0,5,1.16619037896906,0.0
6861,2133,104,3239,True,4577,0,2018,21,1.0,-1.0,2,1.0,0.0
6862,2502,110,13335,True,4720,9620,2016,6,1.0,0.0,1,0.0,0.28529420289855073
6863,5915,90,1247,False,2542,7743,2016,6,0.5,0.0,3,1.632993161855452,0.0
6864,1082,82,3245,False,5817,11997,2018,3,1.0,0.0,1,0.0,0.08272173913043479
6865,6334,120,4759,True,4296,9291,2018,5,0.3333333333333333,0.0,2,1.5,0.28576666666666667
6866,2887,98,1021,False,5765,11426,2015,6,0.041666666666666664,-0.1875,5,1.6,0.0
6867,1204,99,1532,False,3213,6453,2017,14,1.0,0.0,2,0.5,0.0
6868,5765,90,6874,False,1701,9724,2015,6,0.3333333333333333,-0.6999999999999998,4,2.449489742783178,0.0
6869,3205,93,4199,False,4162,8570,2016,6,1.0,0.0,1,0.0,0.17378076923076924
6870,389,86,7003,False,3783,9502,2017,6,1.0,0.0,2,2.0,0.19863571428571428
6871,7734,103,1244,True,3496,7075,2015,31,0.25,-0.1,6,1.699673171197595,0.0
6872,4668,156,19498,True,5689,11707,2015,13,1.0,0.0,1,0.0,0.0
6873,6566,94,69410,False,4629,7711,2020,6,0.5,0.13636363636363635,3,1.8856180831641267,0.0
6874,3,90,13335,False,4191,8615,2017,5,1.0,0.0,2,1.5,0.0
6875,3638,106,1035,False,3024,9358,2017,6,1.0,0.5,3,0.816496580927726,0.5254222222222222
6876,405,90,2906,False,5314,12206,2016,8,1.0,0.0,2,0.0,0.0
6877,860,84,5855,False,5300,6129,2016,6,0.5,0.0,3,1.247219128924647,0.028785365853658533
6878,3156,156,3074,True,5956,10865,2015,27,1.0,0.0,4,1.0897247358851685,0.0
6879,2471,82,1873,False,5400,11072,2017,6,1.0,0.0,3,2.494438257849294,0.0
6880,7065,83,12236,True,4055,10630,2016,6,0.3333333333333333,0.1,3,2.494438257849294,0.0
6881,2496,77,13335,False,4422,9072,2018,6,0.5,0.0,3,0.4714045207910317,0.10569166666666667
6882,5418,158,11923,True,4933,10040,2015,13,1.0,0.0,1,0.0,0.0
6883,2803,108,2748,False,699,11765,2015,6,0.3333333333333333,-0.175,2,0.0,0.0
6884,3366,96,125968,True,2702,9829,2019,15,0.16666666666666666,0.0,1,0.0,0.5428208955223881
6885,6428,83,1610,False,1019,7334,2017,6,0.125,-0.1875,4,2.0615528128088303,0.26378571428571423
6886,5290,100,1111,False,2215,4294,2016,24,1.0,0.0,1,0.0,0.369004
6887,1181,94,1600,False,5745,11832,2019,6,1.0,0.4,5,1.6733200530681511,0.0
6888,6041,88,1185,False,3883,7909,2016,6,0.5,0.0,2,2.5,0.0
6889,1846,105,9500,True,5538,11785,2016,0,0.3333333333333333,0.0,1,0.0,0.004072222222222221
6890,6198,114,13335,True,5767,8507,2019,6,0.16666666666666666,0.8,3,0.816496580927726,0.20340384615384616
6891,2634,94,13335,False,216,200,2018,6,1.0,0.16666666666666669,2,0.5,0.43649310344827585
6892,7396,91,13335,True,5955,12390,2016,24,1.0,0.0,1,0.0,0.0
6893,160,98,1584,True,2227,10400,2016,27,0.14285714285714285,0.0,2,1.0,0.0
6894,3306,126,5606,False,5128,10597,2016,27,0.5,0.0,2,0.0,0.0
6895,608,83,4559,False,5735,12060,2018,12,0.5,0.0,1,0.0,0.0
6896,4602,93,60826,False,5096,10718,2017,6,0.3333333333333333,1.0,3,2.494438257849294,0.2807006756756757
6897,2770,88,1169,False,5508,11316,2015,6,0.3333333333333333,0.0,3,2.160246899469287,0.0
6898,2879,83,2623,False,5182,4393,2016,6,0.2,0.0,6,2.1343747458109497,0.0
6899,3008,129,10074,True,1948,8368,2016,27,0.3333333333333333,0.0,6,1.4907119849998598,0.0
6900,6029,108,43952,False,824,10279,2016,6,0.5,0.0,2,1.5,0.0
6901,7003,91,13335,False,2698,11769,2020,12,1.0,0.0,3,0.9428090415820634,0.0
6902,3444,82,6001,False,5393,11401,2017,13,0.5,0.0,1,0.0,0.0
6903,1915,70,1973,False,5793,6039,2018,6,0.5,-0.15555555555555559,2,0.5,0.0
6904,3469,90,1217,True,5959,11040,2016,6,0.5,-0.3,2,0.5,0.0
6905,3454,87,1029,False,4723,7342,2017,1,0.3333333333333333,0.0,1,0.0,0.0
6906,3139,100,2311,False,1175,1998,2016,6,1.0,0.0,3,0.0,-0.2319083333333333
6907,2747,95,1925,False,3904,10649,2016,10,0.5,0.0,2,0.0,0.0
6908,6709,90,1405,False,4245,12397,2015,19,0.3333333333333333,0.0,3,1.4142135623730951,0.0
6909,1388,118,1648,False,4101,12585,2015,31,0.25,0.0,5,2.870540018881465,0.0
6910,3411,118,1148,False,5836,12048,2016,27,1.0,0.0,5,2.5612496949731396,0.0
6911,2522,120,12242,False,4669,6483,2016,6,0.5,0.1,4,1.224744871391589,0.0
6912,2761,113,32800,False,1186,12398,2018,6,0.2,0.16,2,0.0,0.11237467811158798
6913,5888,113,13335,True,5357,10994,2017,6,1.0,0.0,2,3.0,0.0
6914,3583,54,1651,True,3855,6323,2015,27,0.5,-0.21875,6,1.950783318453271,0.0
6915,7391,135,8077,True,4736,9646,2015,14,1.0,0.0,2,1.5,0.0
6916,971,90,1347,False,5299,10874,2016,6,0.5,0.0,2,0.0,-0.15407500000000002
6917,5322,108,1242,False,5456,6983,2016,0,1.0,0.0,1,0.0,0.0
6918,6261,103,2194,False,4311,11372,2017,6,1.0,0.0,4,2.692582403567252,0.0
6919,2144,93,1465,False,4091,8426,2016,6,1.0,-1.0,4,2.165063509461097,0.0
6920,2797,92,1773,False,4579,9370,2017,31,1.0,-0.1,4,1.479019945774904,0.0
6921,5592,93,14568,False,5772,11887,2018,10,1.0,0.0,1,0.0,0.04585000000000001
6922,6631,96,3957,False,3614,10906,2016,6,0.3333333333333333,1.0,3,1.632993161855452,0.54875
6923,4,95,4757,False,4058,11350,2020,6,0.3333333333333333,0.0,2,6.0,0.0
