tconst,primaryTitle,startYear,runtimeMinutes,numVotes,label,director_id,writer_id,clean_title,word_count
tt1150947,"Lớvély, Still",2008,92,4080,True,nm2064142,nm2053672,lớvély still,2
tt1152758,Dear Zachary: A Letter to a Son About His Father,2008,95,35471,True,nm0473936,nm0473936,dear zachary a letter to a son about his father,10
tt1152827,Super Hybrid,2010,94,1781,False,nm0884659,nm0139605,super hybrid,2
tt1153706,Dance Flick,2009,83,12207,False,nm1349040,nm1349040,dance flick,2
tt11614912,She Dies Tomorrow,2020,86,5854,False,nm1541272,nm1541272,she dies tomorrow,3
tt11667452,Márch fớr Fréédớm,2019,134,1576,True,nm11298864,nm11298863,márch fớr fréédớm,3
tt1169270,Dớn,2007,154,1111,False,nm0706485,nm2493024,dớn,1
tt11731768,Ká Páé Ránásingám,2020,177,1790,True,nm11327313,nm11327313,ká páé ránásingám,3
tt1174730,City Island,2009,104,31358,True,nm0208343,nm0208343,city island,2
tt1188985,3some,2004,94,1336,False,nm0305850,nm0881762,3some,1
tt11947256,Oh Manapenne,2021,140,1301,True,nm5512335,\N,oh manapenne,2
tt1196134,Crázy ớn thé Ớútsidé,2010,96,5831,False,nm0000741,nm0669455,crázy ớn thé ớútsidé,4
tt1217565,Radio Day,2008,100,3343,True,nm2979103,nm3286715,radio day,2
tt1217613,Battle Los Angeles,2011,116,177810,False,nm0509448,nm0078203,battle los angeles,3
tt1224376,Tobruk,2008,102,1088,False,nm0546905,nm0186427,tobruk,1
tt1228931,Kuruvi,2008,150,4176,False,nm1359360,nm3733146,kuruvi,1
tt1228987,Let Me In,2004,116,117558,True,nm0716257,nm0512137,let me in,3
tt1241017,Hớw tớ Máké Lớvé tớ á Wớmán,2010,91,3038,False,nm1835153,nm3041404,hớw tớ máké lớvé tớ á wớmán,7
tt1241721,Thor: Legend of the Magical Hammer,2011,79,1043,False,nm1346527,nm1109481,thor legend of the magical hammer,6
tt1247704,Women in Trouble,2009,92,6144,False,nm0349406,nm0349406,women in trouble,3
tt12486200,Sky Tour: The Movie,2020,94,4080,True,nm7766828,nm7766828,sky tour the movie,4
tt1252329,Redwoods,2004,82,1613,False,nm1921973,nm1921973,redwoods,1
tt1267319,Hớmé Mớvié,2008,77,4309,False,nm1706832,nm1706832,hớmé mớvié,2
tt12680508,Minor Premise,2004,95,2096,False,nm5526987,nm0868893,minor premise,2
tt1268204,Waste Land,2004,99,9055,True,nm1065588,\N,waste land,2
tt1270277,Sympathy for Delicious,2010,96,1965,False,nm0749263,nm0861502,sympathy for delicious,3
tt1270291,Hunter Prey,2010,88,4080,False,nm0004611,nm0004611,hunter prey,2
tt12789558,Belfast,2021,98,7357,True,nm0000110,nm0000110,belfast,1
tt12829958,The Old Ways,2020,90,4902,False,nm0002572,nm0300255,the old ways,3
tt1284028,Lớvé thé Béást,2009,92,2132,True,nm0051509,\N,lớvé thé béást,3
tt1296899,Wake Wood,2009,90,8269,False,nm0444096,nm0444096,wake wood,2
tt1305591,Mars Needs Moms,2011,88,22009,False,nm0920425,nm0106455,mars needs moms,3
tt1305806,The Secret in Their Eyes,2009,129,202723,True,nm0002728,nm0002728,the secret in their eyes,5
tt1313092,Ánimál Kingdớm,2010,113,56634,True,nm2391575,nm2391575,ánimál kingdớm,2
tt13131636,Velle,2004,125,3090,True,nm1619380,nm6165016,velle,1
tt1322306,Éxớrcismús,2010,98,3650,False,nm1298542,nm0616393,éxớrcismús,1
tt1325723,Choose,2011,83,4325,False,nm3896104,nm0860513,choose,1
tt13265876,Apex,2021,94,2898,False,nm4864836,nm1143429,apex,1
tt13279528,What We Wanted,2020,93,1681,False,nm1061007,nm3782769,what we wanted,3
tt1332486,Kiss Me Again,2010,139,1773,False,nm0610831,nm0610831,kiss me again,3
tt13363828,Wé Nééd tớ Dớ Sớméthing,2021,97,1287,False,nm2968183,nm12030450,wé nééd tớ dớ sớméthing,5
tt1343727,Dredd,2012,95,265517,True,nm0871428,nm0307497,dredd,1
tt13485172,Gááli Sámpáth,2021,130,3226,True,nm7138881,nm9870185,gááli sámpáth,2
tt1351177,Last of the Living,2009,88,1788,False,nm3247238,nm3247238,last of the living,4
tt13613338,Bálámitrá,2021,104,1002,True,nm12133533,nm12133533,bálámitrá,1
tt1365050,Beasts of No Nation,2015,137,78562,True,nm1560977,nm3303697,beasts of no nation,4
tt1368491,Undertow,2009,97,6766,True,nm1659906,nm1659906,undertow,1
tt1377278,Defamation,2009,91,1930,True,nm1516376,nm1516376,defamation,1
tt1388418,Deportees,2007,107,3306,False,nm3350008,nm3350008,deportees,1
tt1391092,Marwencol,2010,82,3553,True,nm0540220,\N,marwencol,1
tt1399053,Monster: The Josef Fritzl Story,2004,48,1780,False,nm1810880,nm1810880,monster the josef fritzl story,5
tt1402488,Happy Feet Two,2011,117,43646,False,nm1668276,nm0606688,happy feet two,3
tt1403981,Remember Me,2010,113,143112,True,nm0002339,nm3391497,remember me,2
tt1404830,The Bannen Way,2010,93,1852,False,nm1836759,nm0304629,the bannen way,3
tt1407927,180° South,2010,85,3009,True,nm1307537,nm4167379,180 south,2
tt14097376,Climax,2021,80,2322,True,nm5558049,nm5558049,climax,1
tt1416336,Éxtinctiớn: Thé G.M.Ớ. Chrớniclés,2011,110,1633,False,nm1869088,nm1869088,éxtinctiớn thé gmớ chrớniclés,4
tt1418712,Outpost: Black Sun,2012,101,5296,False,nm1530422,nm2361978,outpost black sun,3
tt1424327,Eyes Wide Open,2009,91,6263,True,nm3432861,nm1194360,eyes wide open,3
tt1430077,Dark Feed,2013,86,1540,False,nm1726531,nm1726912,dark feed,2
tt14315566,Bartkowiak,2021,91,1010,False,nm10625383,nm4317612,bartkowiak,1
tt14318430,Why Did You Kill Me?,2021,83,3720,False,nm5922509,\N,why did you kill me,5
tt1433822,The Apparition,2012,83,4080,False,nm1447139,nm1447139,the apparition,2
tt1434443,R,2010,99,4701,True,nm2105585,nm1840064,r,1
tt14565414,Fish and Puddle,2021,76,2080,True,nm12544628,nm12536653,fish and puddle,3
tt1462757,The Ghostmaker,2012,91,2246,False,nm0096332,nm0840943,the ghostmaker,2
tt1466054,Cloudburst,2004,93,2162,True,nm0280396,nm0280396,cloudburst,1
tt1467304,Thé Húmán Céntipédé (First Séqúéncé),2009,92,76691,False,nm1519353,nm1519353,thé húmán céntipédé first séqúéncé,5
tt14723224,The Cost of Deception,2021,125,36686,False,nm1860612,nm8074470,the cost of deception,4
tt1477076,Saw: The Final Chapter,2004,90,95855,False,nm0340436,nm1729303,saw the final chapter,4
tt14923112,Methagu,2021,100,8605,True,nm12696871,nm5801106,methagu,1
tt1502417,Ássássins Rún,2013,88,1541,False,nm0188601,nm2878737,ássássins rún,2
tt1503096,Camping 2,2010,99,1313,False,nm0648902,nm0095878,camping 2,2
tt1507005,Naan Mahaan Alla,2010,132,2345,True,nm3607398,nm3607398,naan mahaan alla,3
tt1516593,Tilva Rosh,2010,99,1022,True,nm3116547,nm3116547,tilva rosh,2
tt1519461,Area 51,2015,91,13971,False,nm2305431,nm2305431,area 51,2
tt1528734,Food Matters,2008,80,4725,True,nm3648516,nm3651953,food matters,2
tt1536044,Páránớrmál Áctivity 2,2010,91,102002,False,nm0931095,nm2305431,páránớrmál áctivity 2,3
tt1537715,Abimm,2009,108,2301,False,nm1656701,nm2430386,abimm,1
tt1543459,Wár Gámés,2011,93,1331,False,nm0018032,nm1133008,wár gámés,2
tt1559027,D'Agostino,2012,124,2542,False,nm0024521,nm0024521,dagostino,1
tt1560978,Rogue River,2012,81,4080,False,nm3719533,nm1905331,rogue river,2
tt1564369,Scavengers,2013,94,1001,False,nm0953511,nm0953511,scavengers,1
tt1564916,Head Over Heels,2010,101,2351,False,nm0764367,nm0754467,head over heels,3
tt15715122,Dybbuk: The Curse Is Real,2004,112,2270,False,nm8870020,nm4145594,dybbuk the curse is real,5
tt1577055,Másk Mákér,2011,90,1883,False,nm0975225,nm0975225,másk mákér,2
tt1578882,Elephant White,2011,91,10715,False,nm1272773,nm0076791,elephant white,2
tt1590089,Confessions,2010,106,37808,True,nm0620363,nm0620363,confessions,1
tt1600701,Captifs,2010,84,2161,False,nm1571412,nm1498956,captifs,1
tt1601823,Esrefpasalilar,2010,100,1956,False,nm1760911,nm3807650,esrefpasalilar,1
tt1606390,All Things Fall Apart,2011,110,2617,False,nm0005522,nm2357819,all things fall apart,4
tt1607577,Love and Other Troubles,2012,87,1002,False,nm2043837,nm2043837,love and other troubles,4
tt1609808,Åsá-Nissé - Wälkớm tớ Knớhúlt,2011,89,1175,False,nm2054189,nm2764395,åsánissé  wälkớm tớ knớhúlt,4
tt1611224,Abraham Lincoln: Vampire Hunter,2012,105,153273,False,nm0067457,nm0334381,abraham lincoln vampire hunter,4
tt1613023,"Beats, Rhymes & Life: The Travels of A Tribe Called Quest",2011,97,4080,True,nm0001650,\N,beats rhymes  life the travels of a tribe called quest,10
tt1617145,Dark Souls,2010,95,1491,False,nm1901959,nm1901959,dark souls,2
tt1618448,Racing Extinction,2015,90,7817,True,nm2694309,nm0598531,racing extinction,2
tt1620680,A Wrinkle in Time,2004,109,43581,False,nm1148550,nm0478291,a wrinkle in time,4
tt1620981,The Addams Family,2004,86,35743,False,nm0862911,nm0011623,the addams family,3
tt16235128,Gớvindá Gớvindá,2021,139,1011,True,nm13154611,nm13154614,gớvindá gớvindá,2
tt1629242,Careful What You Wish For,2015,91,7961,False,nm0020491,nm2434435,careful what you wish for,5
tt1631867,Edge of Tomorrow,2014,113,639449,True,nm0510731,nm3872326,edge of tomorrow,3
tt1648190,The Dark Tower,2017,95,134659,False,nm1064048,nm0000175,the dark tower,3
tt1648201,For Lovers Only,2011,87,1578,True,nm0689187,nm0689185,for lovers only,3
tt1651118,Shápitớ-shớú: Lyúbớv i drúzhbá,2011,107,1399,True,nm1959192,nm1959127,shápitớshớú lyúbớv i drúzhbá,4
tt1656171,Dam999,2004,108,1051,False,nm3910829,nm2599619,dam999,1
tt1666186,Vampires Suck,2010,82,48234,False,nm0294997,nm0783536,vampires suck,2
tt1668191,Hunting Season,2010,140,33521,True,nm0877078,nm0877078,hunting season,2
tt1674775,Keyhole,2004,94,1463,False,nm0534665,nm0534665,keyhole,1
tt1674785,Drúnk Stớnéd Brilliánt Déád,2015,98,2275,True,nm0864263,nm0864263,drúnk stớnéd brilliánt déád,4
tt1680089,Women Vs Men,2011,98,1604,False,nm0110292,nm4289540,women vs men,3
tt1702443,Jústin Biébér: Névér Sáy Névér,2004,105,76182,False,nm0160840,\N,jústin biébér névér sáy névér,5
tt1705786,Chinese Take-Out,2011,93,18074,True,nm0096375,nm0096375,chinese takeout,2
tt1712578,The Devil's Rock,2011,83,4174,False,nm0133067,nm1251768,the devils rock,3
tt1714206,The Spectacular Now,2013,95,149300,True,nm1242054,nm4043665,the spectacular now,3
tt1718158,Generation Um...,2012,97,4064,False,nm2384597,nm2384597,generation um,2
tt1719665,In Search of the Titanic,2004,88,1755,False,nm3850683,nm0672477,in search of the titanic,5
tt1727360,Shé Wánts Mé,2012,85,3471,False,nm1827689,nm1827689,shé wánts mé,3
tt1728986,Bol Bachchan,2012,155,8724,False,nm1460159,nm2260872,bol bachchan,2
tt1729637,Bodyguard,2011,130,25023,False,nm0796504,nm0796504,bodyguard,1
tt1731697,Thé Lớrds ớf Sálém,2004,101,29422,False,nm0957772,nm0957772,thé lớrds ớf sálém,4
tt1735907,The Adderall Diaries,2015,87,4975,False,nm2408871,nm4107260,the adderall diaries,3
tt1753584,Sexual Chronicles of a French Family,2012,85,4080,False,nm0036331,nm0036331,sexual chronicles of a french family,6
tt1764625,Tad: The Lost Explorer,2012,92,4080,False,nm1955897,nm5255948,tad the lost explorer,4
tt1781812,Exit Humanity,2011,114,4539,False,nm2373106,nm2373106,exit humanity,2
tt1785669,Vikingdớm,2013,114,3393,False,nm1126474,nm0185429,vikingdớm,1
tt1787837,We Were Here,2011,90,2150,True,nm0918847,\N,we were here,3
tt1801552,Gotti,2018,112,14948,False,nm0175305,nm0229644,gotti,1
tt1805263,I Ám Kálám,2010,88,4080,True,nm4244515,nm2787262,i ám kálám,3
tt1810697,Meeting Evil,2012,89,12143,False,nm1084723,nm1084723,meeting evil,2
tt1817676,Girl in Progress,2012,93,6774,False,nm0726638,nm1564800,girl in progress,3
tt1825163,The Light Bulb Conspiracy,2010,75,2199,True,nm0200436,nm0200436,the light bulb conspiracy,4
tt1828959,Make Your Move,2013,110,3179,False,nm0012137,nm0012137,make your move,3
tt1831806,Thé Thớmpsớns,2012,82,2321,False,nm1243970,nm3894144,thé thớmpsớns,2
tt1838544,Gớné,2012,94,43628,False,nm1104944,nm0122335,gớné,1
tt1839522,Circles,2013,112,4949,True,nm0326740,nm0464123,circles,1
tt1843202,Winning Streak,2012,100,1646,False,nm0181525,nm0969092,winning streak,2
tt1851909,Dớráémớn: Nớbitá ánd thé Néw Stéél Trớớps: ~Wingéd Ángéls~,2011,108,1095,True,nm3071876,nm4378362,dớráémớn nớbitá ánd thé néw stéél trớớps wingéd ángéls,9
tt1855401,Tim and Eric's Billion Dollar Movie,2012,93,9871,False,nm1727367,nm1497393,tim and erics billion dollar movie,6
tt1870527,Remains,2011,88,2282,False,nm2572627,nm2716769,remains,1
tt1934458,Under the Bed,2012,87,2763,False,nm1921345,nm3326762,under the bed,3
tt1945039,"Abu, Son of Adam",2011,101,1185,True,nm1776242,nm1776242,abu son of adam,4
tt1946298,Thé Lớớkớút,2004,89,2724,False,nm0686375,nm4540007,thé lớớkớút,2
tt1965162,Boys of Abu Ghraib,2014,102,2212,False,nm3099213,nm3099213,boys of abu ghraib,4
tt1965308,Interreflections,2020,165,4080,True,nm2879822,nm2879822,interreflections,1
tt1985017,Átlás Shrúggéd II: Thé Striké,2012,111,7130,False,nm0003289,nm0709446,átlás shrúggéd ii thé striké,5
tt1998204,Home from Home: Chronicle of a Vision,2013,231,1422,True,nm0718671,nm0373946,home from home chronicle of a vision,7
tt2006801,Night of the Living Dead: Resurrection,2012,86,1460,False,nm3651567,nm3651567,night of the living dead resurrection,6
tt2039338,Flatliners,2017,109,45469,False,nm0649117,nm1618286,flatliners,1
tt2048877,Thé Ámbássádớr,2011,97,4061,True,nm1366561,nm1342798,thé ámbássádớr,2
tt2055709,Blindsided,2013,90,5386,False,nm0747849,nm0521739,blindsided,1
tt2061869,Zớmbié Áss: Tớilét ớf thé Déád,2011,85,2080,False,nm1175724,nm2716655,zớmbié áss tớilét ớf thé déád,6
tt2062700,Sớng tớ Sớng,2017,129,20345,False,nm0000517,nm0000517,sớng tớ sớng,3
tt2062996,Something from Nothing: The Art of Rap,2012,106,3454,True,nm0001384,\N,something from nothing the art of rap,7
tt2072230,Áttáck ớn Titán Párt 1,2015,98,4080,False,nm0383688,nm2448218,áttáck ớn titán párt 1,5
tt2072233,Sleepless,2017,95,31630,False,nm2171633,nm0235502,sleepless,1
tt2082496,A Bottle in the Gaza Sea,2010,100,1075,True,nm0083015,nm3537556,a bottle in the gaza sea,6
tt2107648,Here Comes the Devil,2004,97,4045,False,nm0305563,nm0305563,here comes the devil,4
tt2192100,Gizem Birimi,2013,95,1165,True,nm5089991,nm5089991,gizem birimi,2
tt2207072,Eyjafjallajökull,2013,92,3950,False,nm2056306,nm2056306,eyjafjallajökull,1
tt2222394,We Are the Nobles,2013,108,9491,True,nm1890752,nm5988910,we are the nobles,4
tt2243621,The Snow Queen,2004,80,2539,False,nm1650373,nm4901594,the snow queen,3
tt2295750,It Happened in Saint-Tropez,2013,100,1038,False,nm0860019,nm0859985,it happened in sainttropez,4
tt2318625,Out in the Dark,2012,96,8243,True,nm3199492,nm3199492,out in the dark,4
tt2320073,A Viking Saga: The Darkest Day,2013,88,1350,False,nm3790615,nm4965960,a viking saga the darkest day,6
tt2320968,Back on Track,2013,114,2278,True,nm0726136,nm1065484,back on track,3
tt2334649,Fruitvale Station,2013,85,4080,True,nm3363032,nm3363032,fruitvale station,2
tt2344678,Himmatwala,2013,150,4080,False,nm1349318,nm2678319,himmatwala,1
tt2359810,Ráánjhánáá,2013,140,31146,True,nm2399862,nm2402576,ráánjhánáá,1
tt2368749,After Lucia,2012,103,6451,True,nm1633015,nm1633015,after lucia,2
tt2374144,Gintama the Movie: The Final Chapter - Be Forever Yorozuya,2013,110,2441,True,nm5143231,nm1737449,gintama the movie the final chapter  be forever yorozuya,9
tt2376218,The Forger,2014,95,12470,False,nm1530431,nm0006902,the forger,2
tt2380307,Coco,2017,105,445022,True,nm0881279,nm2937122,coco,1
tt2382298,Life Itself,2014,121,15397,True,nm0416945,\N,life itself,2
tt2385074,Thanatomorphose,2012,100,1451,False,nm4423198,nm4423198,thanatomorphose,1
tt2387408,The Damned,2013,87,6306,False,nm1414579,nm0383370,the damned,2
tt2392447,Ungli,2014,114,3817,False,nm1028832,nm1179457,ungli,1
tt2398143,Colosio,2012,100,1235,True,nm0092632,nm0623954,colosio,1
tt2409818,Open Windows,2014,100,14149,False,nm1443023,nm1443023,open windows,2
tt2481554,Murder of a Cat,2014,101,1611,False,nm1200693,nm3106135,murder of a cat,4
tt2486090,Tớ Lớvé Sớmébớdy,2014,90,1224,True,nm5126909,nm5126909,tớ lớvé sớmébớdy,3
tt2499076,The Crash Reel,2013,108,4805,True,nm1013671,nm1013671,the crash reel,3
tt2510268,Blood of Redemption,2013,85,1645,False,nm0784805,nm0784805,blood of redemption,3
tt2510434,Alien Abduction,2014,85,8296,False,nm2552646,nm5362533,alien abduction,2
tt2511190,A Talking Cat!?!,2013,85,1491,False,nm0213983,nm0375604,a talking cat,3
tt2544734,Bullet,2014,87,3526,False,nm0528963,nm0670278,bullet,1
tt2552296,Ghadi,2013,100,1099,True,nm4862041,nm2759610,ghadi,1
tt2564144,Naduvula Konjam Pakkatha Kaanom,2012,155,5626,True,nm5409154,nm5409154,naduvula konjam pakkatha kaanom,4
tt2564706,Télévisiớn,2012,106,5327,True,nm3618781,nm2741956,télévisiớn,1
tt2582496,Me and Earl and the Dying Girl,2015,105,128167,True,nm0004234,nm5428959,me and earl and the dying girl,7
tt2587914,A Matter of Faith,2014,89,1472,False,nm0160126,nm0160126,a matter of faith,4
tt2598580,Dancin': It's on!,2015,89,1115,False,nm0200597,nm0200597,dancin its on,3
tt2605480,Wahed men el nas,2007,109,3152,True,nm1671983,nm1650317,wahed men el nas,4
tt2624866,Dié Präsénz,2014,83,1457,False,nm1126044,nm1126044,dié präsénz,2
tt2638144,Ben-Hur,2016,123,43387,False,nm0067457,nm0725983,benhur,1
tt2702920,The Secret Garden,2004,99,7898,False,nm0612720,nm0122364,the secret garden,3
tt2707810,Submission,2017,106,1297,False,nm0505934,nm0698731,submission,1
tt2711898,Journal d'une femme de chambre,2015,96,2803,False,nm0415245,nm0592282,journal dune femme de chambre,5
tt2716382,Sea Fever,2019,95,10052,False,nm1450065,nm1450065,sea fever,2
tt2724532,Gridlocked,2015,110,4456,False,nm3268280,nm3035375,gridlocked,1
tt2772092,Antisocial,2013,90,3326,False,nm2970236,nm2970236,antisocial,1
tt2788716,Welcome to Me,2014,87,18734,False,nm0686099,nm2436744,welcome to me,3
tt2797106,Way Back Home,2013,131,1250,True,nm0051907,nm6649696,way back home,3
tt2822578,Gravy,2015,95,1606,False,nm0734442,nm1029960,gravy,1
tt2823574,Extraction,2013,106,1187,False,nm0317638,nm0317638,extraction,1
tt2848876,The Painting Pool,2013,92,4226,True,nm0592350,nm5936070,the painting pool,3
tt2869728,Ride Along 2,2016,102,56559,False,nm1103162,nm0177637,ride along 2,3
tt2873214,Bád Túrn Wớrsé,2013,92,2110,False,nm1638782,nm4476681,bád túrn wớrsé,3
tt2901736,Ilo Ilo,2013,99,4613,True,nm2021547,nm2021547,ilo ilo,2
tt2901962,Kummeli V,2014,102,1023,False,nm0617407,nm0897168,kummeli v,2
tt2911674,Tiger House,2015,80,4400,False,nm3552673,nm2954322,tiger house,2
tt2924472,Mumbai Police,2013,145,6545,True,nm1754432,nm1332681,mumbai police,2
tt2948566,Bleed,2016,82,1674,False,nm1662918,nm3617711,bleed,1
tt2991516,13/13/13,2013,86,2275,False,nm4097598,nm4097598,131313,1
tt3043252,Parched,2015,116,5182,True,nm1636742,nm1636742,parched,1
tt3061202,"Blue Skies, Green Waters, Red Earth",2013,137,3685,True,nm2569351,nm5761922,blue skies green waters red earth,6
tt3127698,Sánctúáry,2015,104,1732,True,nm2227524,nm2227524,sánctúáry,1
tt3138782,The Miracle,2015,136,12066,True,nm1749449,nm1749449,the miracle,2
tt3148502,Támáshá,2015,139,26040,True,nm1665004,nm1665004,támáshá,1
tt3182644,Moodar Koodam,2004,145,1281,True,nm5942841,nm5942841,moodar koodam,2
tt3198000,Beyond the Trek,2017,89,2667,False,nm0874164,nm0874164,beyond the trek,3
tt3199456,The Return to Homs,2013,94,1028,True,nm5957513,nm5957513,the return to homs,4
tt3261302,Dinosaur Island,2014,82,4080,False,nm1888121,nm1888121,dinosaur island,2
tt3280916,The Atticus Institute,2015,83,8643,False,nm2133655,nm2133655,the atticus institute,3
tt3293594,The Man in the Trunk,2019,84,2181,False,nm2482017,nm3328454,the man in the trunk,5
tt3316960,Still Alice,2014,101,131320,True,nm0322144,nm5581694,still alice,2
tt3398268,Whén Márnié Wás Théré,2014,103,37279,True,nm0948488,nm0293168,whén márnié wás théré,4
tt3398788,Hớtél Inférnớ,2013,80,1540,False,nm4898626,nm4898626,hớtél inférnớ,2
tt3399484,The Sand,2015,84,4254,False,nm2028380,nm2050703,the sand,2
tt3475596,Anti-Social,2015,116,2727,False,nm1857340,nm1857340,antisocial,1
tt3486626,The Nut Job 2: Nutty by Nature,2017,91,6413,False,nm2117510,nm0503259,the nut job 2 nutty by nature,7
tt3495000,Mardaani,2004,113,12346,True,nm1224879,nm1583746,mardaani,1
tt3521126,The Disaster Artist,2017,104,146964,True,nm0290556,nm2661978,the disaster artist,3
tt3538328,We Are Twisted Fucking Sister!,2014,135,1668,True,nm0394793,nm0394793,we are twisted fucking sister,5
tt3540136,Wolf Warrior,2015,90,4992,False,nm0943104,nm0943104,wolf warrior,2
tt3551042,Magi,2016,132,1998,False,nm2133921,nm2133921,magi,1
tt3563262,Submergence,2017,112,8117,False,nm0000694,nm6320077,submergence,1
tt3607812,The Sheik,2014,95,1174,True,nm1292640,nm1292640,the sheik,2
tt3610746,Don't Hang Up,2016,83,14558,False,nm2528062,nm1135022,dont hang up,3
tt3619070,Along Came the Devil,2018,89,1523,False,nm1755962,nm1837175,along came the devil,4
tt3620762,Anguish,2015,91,2211,False,nm1867458,nm1867458,anguish,1
tt3625516,MindGamers,2015,97,1025,False,nm0331777,nm0714199,mindgamers,1
tt3665486,Los Scandalous - Skid Row,2004,100,1374,True,nm6425151,\N,los scandalous  skid row,4
tt3668162,Bangalore Days,2014,171,18920,True,nm3250747,nm3250747,bangalore days,2
tt3685622,600 Miles,2015,85,2343,False,nm2239581,nm0411517,600 miles,2
tt3698408,Coming Soon,2014,134,33210,True,nm0948000,nm0948000,coming soon,2
tt3705822,Mớớntráp: Tárgét Éárth,2017,85,4867,False,nm0245829,nm0706618,mớớntráp tárgét éárth,3
tt3717532,Thé Lást: Nárútớ thé Mớvié,2014,112,13654,True,nm0462076,nm0006716,thé lást nárútớ thé mớvié,5
tt3717804,England Is Mine,2017,94,3456,False,nm4317210,nm5497320,england is mine,3
tt3750872,The Wife,2017,99,38524,True,nm0750275,nm0938487,the wife,2
tt3772640,She's Dating the Gangster,2004,105,1047,True,nm1283069,nm6538572,shes dating the gangster,4
tt3824458,Tangerine,2015,88,29672,True,nm0048918,nm2022341,tangerine,1
tt3827684,The Hollow,2016,128,3265,False,nm3969329,nm3969329,the hollow,2
tt3839906,Track 143,2014,94,1704,True,nm3492802,nm3492802,track 143,2
tt3848938,Mr. X,2015,133,4080,False,nm0080333,nm2756464,mr x,2
tt3850214,Dope,2015,103,4080,True,nm0266622,nm0266622,dope,1
tt3851324,Homies,2015,100,1053,False,nm1670246,nm1670246,homies,1
tt3872778,Monty Python Live (Mostly),2014,162,2546,True,nm0694023,nm0001589,monty python live mostly,4
tt3885736,Munnariyippu,2014,112,3929,True,nm0893447,nm2634191,munnariyippu,1
tt3893280,Thé Tickét,2004,97,4080,False,nm4099985,nm3429981,thé tickét,2
tt3917908,An Insignificant Man,2004,96,2012,True,nm2805503,nm2946730,an insignificant man,3
tt3966544,Lost Soul: The Doomed Journey of Richard Stanley's Island of Dr. Moreau,2014,97,3900,True,nm0974085,nm0974085,lost soul the doomed journey of richard stanleys island of dr moreau,12
tt3971732,Karisik Kaset,2014,107,1916,False,nm3735802,nm1115720,karisik kaset,2
tt3976144,The Monster,2016,91,17024,False,nm1052162,nm1052162,the monster,2
tt3977848,Sky Sharks,2020,102,4080,False,nm1047856,nm1120269,sky sharks,2
tt3983464,O Pátio das Cantigas,2015,108,1787,False,nm0896662,nm1659256,o pátio das cantigas,4
tt4008652,I Ám Áli,2014,111,4080,True,nm5853230,nm5853230,i ám áli,3
tt4054952,Fáté/Stáy Night: Héávén's Féél - I. Préságé Flớwér,2017,120,2480,True,nm2951802,nm2195555,fátéstáy night héávéns féél  i préságé flớwér,7
tt4076760,Diablo,2015,90,4080,False,nm2940732,nm2940732,diablo,1
tt4078856,The Coffin in the Mountain,2014,119,1627,True,nm6810894,nm6810894,the coffin in the mountain,5
tt4080598,100 Yen Love,2014,113,2037,True,nm3118757,nm2136604,100 yen love,3
tt4085944,Lolo,2015,99,3985,False,nm0000365,nm3032208,lolo,1
tt4126304,Cartel Land,2015,100,18265,True,nm1292648,\N,cartel land,2
tt4144190,Wiener-Dog,2016,88,9968,False,nm0001754,nm0001754,wienerdog,1
tt4156700,Gorko! 2,2014,96,1045,False,nm3207292,nm3207292,gorko 2,2
tt4163224,Most Likely to Die,2015,80,4630,False,nm1304669,nm0107341,most likely to die,4
tt4172146,Summer of 8,2004,88,1227,False,nm1107652,nm1107652,summer of 8,3
tt4195368,Flying Colors,2015,117,2948,True,nm2391552,nm6835058,flying colors,2
tt4247144,Bon Bini Holland,2015,85,4080,False,nm0969403,nm4100983,bon bini holland,3
tt4255196,Before the Fire,2020,90,1422,False,nm2999612,nm3748060,before the fire,3
tt4265508,Amateur Night,2016,92,5338,False,nm0011639,nm0843467,amateur night,2
tt4279116,Álién Invásiớn: S.Ú.M.1,2004,92,1420,False,nm1583696,nm1757253,álién invásiớn súm1,3
tt4298958,Swéét Béán,2015,113,10773,True,nm0442905,nm0442905,swéét béán,2
tt4299300,My Blind Date with Life,2017,111,5065,True,nm0745131,nm3648876,my blind date with life,5
tt4327752,Lády Blớớdfight,2004,100,2783,False,nm0619599,nm2991349,lády blớớdfight,2
tt4353250,The Last Black Man in San Francisco,2019,121,17628,True,nm7050300,nm8718512,the last black man in san francisco,7
tt4353996,The King's Choice,2016,133,8474,True,nm0691547,nm4153140,the kings choice,3
tt4374460,Aferim!,2015,108,6915,True,nm1257492,nm2523647,aferim,1
tt4387040,Airlift,2016,130,55579,True,nm1329166,nm7758927,airlift,1
tt4428762,Down by Love,2016,110,1741,False,nm4135794,nm4623815,down by love,3
tt4431208,Ice Guardians,2016,108,1628,True,nm1622441,nm1622441,ice guardians,2
tt4432480,RangiTaranga,2004,149,13201,True,nm4093647,nm4093647,rangitaranga,1
tt4434004,Údtá Púnjáb,2016,148,29160,True,nm1322477,nm1322477,údtá púnjáb,2
tt4486986,All I See Is You,2016,109,11678,False,nm0286975,nm0286975,all i see is you,5
tt4516352,Bethany,2017,90,2670,False,nm4097598,nm0911933,bethany,1
tt4519742,Mandira Filozofu Istanbul,2015,109,1911,False,nm1311238,nm1628284,mandira filozofu istanbul,3
tt4557956,Crásh Pád,2017,91,4392,False,nm0855188,nm0145891,crásh pád,2
