tconst,movieTitle,runtimeMinutes,numVotes,label,director_id,writer_id,Year,title_language,title_uniqueness,sentiment_score,word_count,title_word_length_std,tomatometer_rating,tomatometer_count,audience_rating,audience_count,tomatometer_fresh_critics_count,tomatometer_rotten_critics_count,Action & Adventure,Animation,Anime & Manga,Art House & International,Classics,Comedy,Cult Movies,Documentary,Drama,Faith & Spirituality,Gay & Lesbian,Horror,Kids & Family,Musical & Performing Arts,Mystery & Suspense,Romance,Science Fiction & Fantasy,Special Interest,Sports & Fitness,Television,Unknown,Western
5491,7804,95,2286,False,4865,9896,2011,21,1.0,0.0,1,0.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5492,6937,104,38696,False,3708,7550,2013,6,1.0,0.0,4,0.82915619758885,55.0,119.0,46.0,21274.0,66,54,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5493,5979,99,4745,False,4529,4165,2014,15,0.125,0.0,4,1.5811388300841898,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5494,5609,92,13335,False,4730,11885,2012,7,0.125,0.0,4,2.0615528128088303,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5495,3023,96,4893,False,767,10150,2011,6,1.0,0.0,8,1.2183492931011204,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5496,5246,86,22546,False,1979,11325,2011,6,0.16666666666666666,0.0,2,0.5,43.0,135.0,30.0,42307.0,58,77,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
5497,6241,97,41122,True,4030,8928,2011,7,0.3333333333333333,-0.16666666666666666,3,1.247219128924647,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5498,62,89,4971,False,4314,8835,2012,0,1.0,0.0,6,2.211083193570267,45.0,22.0,41.0,1749.0,10,12,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5499,2404,135,2276,False,5293,7699,2011,1,0.5,-0.4,1,0.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5500,7724,163,4190,False,4154,10120,2011,28,1.0,0.0,3,0.9428090415820634,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5501,5653,88,5364,False,4665,9514,2016,17,0.25,0.0,2,0.5,100.0,5.0,51.0,259.0,5,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5502,3802,88,2262,True,5730,0,2014,3,0.5,0.0,1,0.0,25.0,12.0,65.0,2118.0,3,9,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False
5503,1426,100,23333,False,4027,9311,2014,31,0.5,0.0,1,0.0,44.0,25.0,37.0,4823.0,11,14,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5504,5122,102,7557,False,5728,10807,2019,5,0.5,0.0,1,0.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5505,833,96,5991,False,1618,11486,2011,6,1.0,0.0,3,2.160246899469287,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5506,2141,114,4539,False,5000,10174,2011,6,1.0,0.0,2,2.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5507,1197,102,6589,False,4967,11487,2010,29,0.25,0.0,2,3.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5508,2262,90,1325,True,4445,9118,2012,6,1.0,0.25,3,0.4714045207910317,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5509,6621,115,11842,True,1256,2150,2011,13,1.0,-0.25,2,1.5,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5510,6468,109,1072,False,3926,8010,2011,31,0.5,0.0,4,3.082207001484488,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5511,7457,114,3393,False,3926,1801,2013,31,1.0,0.0,1,0.0,43.0,7.0,25.0,510.0,3,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5512,2974,85,3187,True,4690,9558,2011,6,0.25,0.0,11,2.466301812045552,88.0,32.0,75.0,1498.0,28,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5513,7544,90,2150,True,5019,0,2011,5,0.5,0.0,3,0.9428090415820634,100.0,46.0,86.0,2876.0,46,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5514,5617,140,41254,True,3824,7699,2012,24,0.1,0.0,1,0.0,81.0,21.0,64.0,1848.0,17,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
5515,7016,125,4331,True,5331,10952,2010,6,1.0,0.0,4,1.7853571071357126,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5516,6603,98,1973,True,748,1066,2011,6,1.0,-0.125,4,1.479019945774904,78.0,36.0,82.0,1923.0,28,8,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
5517,7250,100,2261,False,5023,11448,2014,6,0.5,0.0,1,0.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5518,2342,80,2123,False,4192,11499,2012,6,1.0,0.4,2,1.5,63.0,8.0,36.0,327.0,5,3,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5519,4293,90,2749,False,1390,5239,2012,6,0.5,0.0,3,0.9428090415820634,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5520,5802,105,1069,False,5202,9925,2011,6,0.3333333333333333,1.0,4,0.82915619758885,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5521,7177,146,1985,True,3638,8538,2013,27,0.5,0.0,2,0.5,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5522,38,60,2007,False,347,324,2010,7,1.0,0.0,3,1.8856180831641267,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5523,2373,91,13335,True,4821,11503,2011,6,0.2,0.0,5,1.2,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5524,4969,105,18453,True,90,11221,2014,4,0.3333333333333333,0.0,1,0.0,64.0,47.0,83.0,4049.0,30,17,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5525,441,138,465207,True,3015,10332,2013,6,0.5,0.0,2,1.0,92.0,289.0,74.0,175937.0,267,22,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5526,4407,93,1319,False,4640,11501,2014,6,1.0,0.0,4,2.29128784747792,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5527,1498,96,3368,True,493,11152,2012,17,0.5,0.35,4,0.4330127018922193,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5528,5134,141,7017,True,727,7059,2014,31,0.3333333333333333,0.0,4,3.2015621187164243,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5529,2556,112,14948,False,1052,5947,2018,14,0.5,0.0,1,0.0,0.0,58.0,46.0,8124.0,0,58,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5530,2918,88,4080,True,5592,10533,2010,12,0.25,0.0,3,1.699673171197595,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5531,2531,140,8913,False,4302,10452,2017,8,0.25,0.0,2,1.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5532,3620,89,1355,True,1693,4354,2011,6,0.5,0.0,2,2.5,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5533,4221,64,1669,False,3945,8064,2014,17,0.5,0.0,4,0.7071067811865476,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5534,5539,140,2255,True,4736,9646,2010,13,1.0,0.3333333333333333,1,0.0,49.0,124.0,56.0,22880.0,61,63,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5535,3774,90,13335,False,2051,3961,2011,9,1.0,0.0,5,2.280350850198276,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5536,3618,105,22998,True,4207,10796,2011,6,0.5,-0.2,2,1.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5537,3886,89,12143,False,3868,958,2012,6,0.5,-1.0,2,1.5,22.0,9.0,31.0,5880.0,2,7,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
5538,310,108,34273,False,3566,1817,2013,8,0.5,0.0,1,0.0,38.0,157.0,32.0,33543.0,61,97,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5539,2898,93,1469,False,5177,11516,2011,16,0.5,0.0,3,2.160246899469287,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5540,5973,120,2688,False,2182,4223,2011,23,0.5,0.0,3,1.247219128924647,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5541,525,86,5544,False,1036,11915,2013,6,0.5,0.0,2,2.5,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5542,6654,140,258452,True,1006,10662,2012,6,0.3333333333333333,0.0,5,1.2,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5543,2491,93,6774,False,2935,8995,2012,5,1.0,0.0,3,2.494438257849294,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5544,2337,92,13335,False,2780,10959,2015,6,1.0,0.0,3,1.8856180831641267,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5545,3263,122,13335,True,4031,11602,2012,24,0.16666666666666666,0.0,1,0.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5546,7225,122,4633,True,4648,8959,2011,6,0.2,0.0,1,0.0,93.0,161.0,85.0,190385.0,149,12,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5547,195,110,4204,False,1049,1719,2012,10,1.0,1.0,3,2.6246692913372702,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5548,5232,102,2208,True,5274,10806,2011,13,1.0,0.0,2,1.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5549,115,96,1061,False,5241,11531,2013,10,0.3333333333333333,0.0,2,0.5,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5550,6418,75,2199,True,1129,1898,2010,10,1.0,0.4,4,2.692582403567252,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5551,938,134,690330,True,5341,10965,2018,6,0.25,-0.16666666666666666,2,1.0,96.0,512.0,79.0,88211.0,495,18,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
5552,646,79,1191,False,4338,8873,2011,23,0.5,0.0,1,0.0,85.0,26.0,77.0,3236.0,22,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5553,596,96,4369,True,4576,9367,2011,8,1.0,0.0,1,0.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5554,6339,87,27164,True,1135,1905,2011,10,0.25,0.0,5,1.0954451150103321,96.0,131.0,76.0,25384.0,126,5,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5555,3539,47,1264,True,5600,11528,2010,3,0.25,0.0,2,1.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5556,5179,143,2035,True,1206,8925,2011,24,0.3333333333333333,0.0,1,0.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5557,3757,110,3179,False,521,520,2013,6,1.0,0.0,3,0.0,38.0,16.0,48.0,1628.0,6,10,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
5558,880,80,7147,False,2443,2772,2013,5,1.0,0.0,3,1.4142135623730951,78.0,27.0,44.0,1107.0,21,6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
5559,4791,128,13335,False,1205,8198,2011,1,0.5,0.0,1,0.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5560,5184,108,1859,True,5403,11538,2011,24,0.5,0.0,1,0.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5561,6924,82,2321,False,4054,11327,2012,31,0.1,0.0,2,3.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5562,205,123,234304,True,4243,8712,2011,6,1.0,0.0,2,4.5,99.0,176.0,92.0,22864.0,175,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5563,5549,92,1014,False,4051,9889,2012,21,1.0,0.16666666666666666,2,2.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5564,5089,94,3721,False,1306,2280,2012,6,0.16666666666666666,-0.5,3,1.247219128924647,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5565,508,87,2205,False,2408,5515,2012,5,0.5,0.0,2,1.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5566,955,116,1137,True,5608,11535,2010,8,1.0,-1.0,2,0.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5567,2534,94,43628,False,3902,1331,2012,14,0.5,0.0,1,0.0,54.0,13.0,20.0,3329.0,7,6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
5568,2341,86,2255,False,712,1000,2013,17,1.0,0.4,2,0.0,14.0,7.0,22.0,407.0,1,6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5569,4968,104,98774,True,1345,8787,2012,6,0.5,0.0,2,1.0,79.0,179.0,75.0,36405.0,141,38,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5570,1397,112,4949,True,1553,3937,2013,11,0.5,0.0,1,0.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5571,4821,94,13335,False,4972,7843,2011,21,1.0,0.0,1,0.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5572,1350,135,7579,True,4868,11547,2011,6,0.125,0.0,2,2.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5573,1752,83,14748,False,4722,9648,2015,14,0.3333333333333333,0.0,1,0.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5574,7659,100,1646,False,1074,7553,2012,6,0.5,0.5,2,0.5,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5575,7764,160,1997,True,5584,11491,2011,6,1.0,0.0,2,1.5,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5576,1230,136,13335,True,3017,8535,2014,6,0.07142857142857142,0.0,5,1.5491933384829668,90.0,301.0,92.0,282336.0,272,30,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
5577,5008,96,1547,False,5265,10781,2012,13,0.3333333333333333,0.0,2,2.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5578,6217,112,1338,False,2136,4076,2012,14,0.16666666666666666,0.0,2,4.0,14.0,14.0,16.0,296.0,2,12,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5579,1907,108,1095,True,5250,11565,2011,6,0.5,0.13636363636363635,9,1.6629588385661962,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5580,2289,101,6145,True,335,0,2011,31,1.0,0.0,5,1.8547236990991407,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5581,1851,165,1448177,True,43,40,2012,6,1.0,0.0,2,1.5,87.0,288.0,91.0,429231.0,250,38,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
5582,370,80,1665,False,489,10875,2011,16,0.25,0.0,3,2.160246899469287,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5583,949,104,10796,True,696,957,2012,21,0.3333333333333333,0.0,1,0.0,95.0,112.0,84.0,5172.0,106,6,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5584,4289,81,2070,False,3279,6611,2012,7,1.0,0.0,2,2.5,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5585,2075,109,238280,True,616,754,2012,6,1.0,0.0,3,1.247219128924647,85.0,179.0,86.0,85487.0,152,27,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5586,3238,87,2792,False,786,10092,2012,6,0.5,0.0,4,1.5,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5587,4870,95,138209,False,575,643,2012,6,1.0,-1.0,3,2.8674417556808756,29.0,73.0,51.0,241937.0,21,52,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5588,7142,93,9871,False,4518,9241,2012,6,0.1,0.0,6,1.4624940645653537,36.0,74.0,47.0,4814.0,27,47,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5589,1734,166,5461,True,4573,12505,2011,8,1.0,0.0,2,2.5,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5590,6834,100,8413,False,972,6733,2011,25,1.0,0.0,6,1.8027756377319946,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5591,3465,97,7163,False,2634,5143,2013,5,0.16666666666666666,0.0,2,2.5,85.0,20.0,58.0,2541.0,17,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5592,168,118,5099,True,5631,11574,2010,0,0.16666666666666666,0.15625,5,1.8547236990991407,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5593,7347,113,6994,True,4223,0,2011,6,0.5,0.0,1,0.0,96.0,102.0,89.0,5881.0,98,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
5594,1343,132,2494,True,5172,10555,2011,17,0.5,0.0,1,0.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5595,6057,90,1312,False,5264,10779,2013,6,1.0,0.0,2,2.5,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5596,3391,84,4941,True,4661,12644,2011,27,1.0,0.0,1,0.0,60.0,25.0,82.0,2483.0,15,10,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False
5597,5359,93,13335,True,3916,7995,2014,6,0.5,0.0,4,0.7071067811865476,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5598,6780,95,42241,True,2208,4277,2012,6,0.5,0.0,2,2.5,91.0,203.0,80.0,23525.0,185,18,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5599,6763,90,9797,False,3546,7599,2012,6,0.5,0.0,2,3.0,26.0,35.0,40.0,5356.0,9,26,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5600,1491,83,1686,True,4533,7973,2011,14,0.16666666666666666,0.0,1,0.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5601,4850,88,2282,False,5090,10485,2011,13,0.3333333333333333,0.0,1,0.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5602,3079,104,20476,True,2650,4755,2012,6,0.3333333333333333,0.0,3,0.816496580927726,45.0,11.0,67.0,1339.0,5,6,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
5603,7710,132,684885,True,282,8561,2014,6,0.2,-0.125,5,1.2649110640673518,90.0,327.0,91.0,277110.0,295,32,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
5604,1641,91,13335,False,2597,8922,2014,6,1.0,0.0,3,1.247219128924647,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5605,4790,85,11784,False,2466,4615,2013,21,1.0,0.0,1,0.0,24.0,21.0,29.0,2131.0,5,16,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
5606,3738,95,13335,False,5519,11578,2015,14,1.0,0.0,1,0.0,60.0,135.0,32.0,11598.0,81,54,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False
5607,5445,83,3270,False,5633,10703,2012,6,0.25,0.5,1,0.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5608,7787,96,2532,False,1414,8329,2019,10,0.3333333333333333,0.0,1,0.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5609,4300,90,2153,False,5378,11313,2012,17,0.5,0.0,1,0.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5610,6611,95,4128,False,1890,11576,2012,6,1.0,0.0,2,2.0,60.0,15.0,44.0,4256.0,9,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5611,1270,94,17117,False,4751,10343,2011,6,0.5,0.0,2,1.5,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5612,5650,149,1602,False,1873,9541,2011,17,0.5,0.0,2,0.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5613,5998,96,1278,True,5638,8966,2012,31,0.5,0.0,5,0.9797958971132712,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5614,4391,160,7068,False,2284,10698,2013,13,0.5,0.0,7,1.927248223318863,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
