tconst,movieTitle,runtimeMinutes,numVotes,label,director_id,writer_id,Year,title_language,sentiment_score,word_count,tomatometer_rating,audience_rating
tt3319508,Shes Beautiful When Shes Angry,92,1568,True,1431,0,2014,10,0.175,5,67.0,63.0
tt3320542,Ugramm,132,5721,True,6925,14487,2014,26,0.0,1,67.0,63.0
tt3322940,Annabelle,99,152059,False,2549,12291,2014,8,0.0,1,29.0,36.0
tt3323920,Philips and the Monkey Pen,140,1322,True,6946,14543,2013,6,-0.05,5,67.0,63.0
tt3328442,Residue,102,2229,False,6331,3732,2015,7,0.0,1,67.0,63.0
tt3328720,Playing Doctor,95,1371,False,3241,14685,2014,6,0.0,2,67.0,63.0
tt3334418,Living Among Us,87,2744,False,4853,10144,2018,28,0.0,3,14.0,74.0
tt3335048,Silent Heart,97,1754,True,144,10164,2014,6,0.0,2,67.0,63.0
tt3343136,Sleeping Beauty,89,1904,False,119,114,2014,17,0.0,2,48.0,32.0
tt3348730,Jigsaw,92,75626,False,4845,10695,2017,24,0.0,1,33.0,89.0
tt3350890,Starve,98,1199,False,4353,14491,2014,23,0.0,1,67.0,63.0
tt3365778,Breathe,91,7211,True,2494,4921,2014,6,0.0,1,92.0,78.0
tt3371366,Transformers The Last Knight,154,144385,False,157,3363,2017,6,0.0,4,15.0,43.0
tt3374816,Wild in Blue,82,3789,False,6675,13907,2015,5,0.05,3,67.0,63.0
tt3380264,Kill Dil,127,4043,False,4779,14557,2014,5,0.0,2,67.0,63.0
tt3382148,Yaariyan,145,3298,False,5145,9275,2014,24,0.0,1,67.0,63.0
tt3384904,Apocalypse Pompeii,87,2116,False,5789,14117,2014,21,0.0,2,67.0,63.0
tt3387094,Punyalan Agarbattis,137,1244,True,6340,13202,2013,13,0.0,2,67.0,63.0
tt3387542,The Forest,93,41738,False,6765,12205,2016,6,0.0,2,10.0,22.0
tt3390572,Haider,160,52632,True,817,1183,2014,4,0.0,1,67.0,63.0
tt3395582,Sun Choke,83,13335,False,5081,10574,2015,9,0.0,2,88.0,42.0
tt3395908,Saaa wi Nos,87,13335,True,5264,14062,2012,24,0.0,3,67.0,63.0
tt3397918,Harbinger Down,82,6233,False,1751,3289,2015,5,-0.15555555555555556,2,43.0,19.0
tt3398048,Tevar,157,3134,False,5815,14600,2015,8,0.0,1,67.0,63.0
tt3398268,When Marnie Was There,103,37279,True,4278,3024,2014,12,0.0,4,91.0,88.0
tt3398436,German Angst,112,1747,False,999,9461,2015,28,0.0,2,67.0,63.0
tt3398788,Hotel Inferno,80,1540,False,6757,14069,2013,14,0.0,2,67.0,63.0
tt3399484,The Sand,84,4254,False,5632,11696,2015,6,0.0,2,67.0,63.0
tt3405714,Mythica A Quest for Heroes,92,13335,False,4761,10255,2014,6,0.0,5,67.0,63.0
tt3409392,Timbuktu,96,17114,True,3742,14498,2014,13,0.0,1,98.0,77.0
tt3410834,Allegiant,120,116345,False,3629,13810,2016,14,0.0,1,67.0,63.0
tt3411432,All Creatures Big And Small,87,13335,False,1714,8129,2015,6,-0.125,5,67.0,63.0
tt3413018,Tamako Love Story,83,2105,True,5772,9179,2014,22,0.5,3,67.0,63.0
tt3417422,Drishyam,160,38709,True,5993,12381,2013,27,0.0,1,67.0,63.0
tt3424690,Havenhurst,85,13335,False,1517,2810,2016,26,0.0,1,67.0,63.0
tt3426262,Pannaiyarum Padminiyum,151,1657,True,6936,14510,2014,28,0.0,2,67.0,63.0
tt3431016,The Messenger,101,1185,False,441,9794,2015,5,0.0,2,83.0,60.0
tt3438252,Apur Panchali,97,1223,True,5521,11430,2013,6,0.0,2,67.0,63.0
tt3439114,Disaster LA,82,1554,False,5992,12379,2014,6,0.0,2,67.0,63.0
tt3444184,The Man from Macau,93,13335,False,4239,8788,2014,3,0.0,4,67.0,63.0
tt3447364,Detective Byomkesh Bakshy,139,22434,True,5577,929,2015,6,0.0,3,67.0,63.0
tt3450958,War for the Planet of the Apes,140,242295,True,3392,1365,2017,6,0.0,7,94.0,84.0
tt3461828,Cat Run 2,96,1363,False,534,13919,2014,21,0.0,3,67.0,63.0
tt3462710,Unforgettable,100,15087,False,1388,14294,2017,18,0.8,1,28.0,33.0
tt3465916,Stations of the Cross,110,4339,True,972,1530,2014,6,0.0,4,92.0,74.0
tt3469918,Jack,103,1179,True,787,5940,2014,19,0.0,1,18.0,49.0
tt3474602,Little Forest WinterSpring,120,2190,True,4567,9480,2015,5,-0.1875,3,67.0,63.0
tt3474788,The Gift,113,1114,True,1188,10658,2014,28,0.0,2,91.0,75.0
tt3475596,AntiSocial,116,2727,False,5469,11338,2015,14,0.0,1,67.0,63.0
tt3477554,The Snow Queen 2,81,2324,False,6938,14524,2014,31,0.0,4,67.0,63.0
tt3478232,Mythica The Darkspore,107,5660,False,4761,10926,2015,6,0.0,3,67.0,63.0
tt3478962,My King,124,12363,True,2509,4950,2015,10,0.0,2,67.0,63.0
tt3481210,2047 Sights of Death,89,1475,False,1037,2212,2014,6,0.0,4,67.0,63.0
tt3481634,Inconceivable,105,13335,False,5232,4577,2017,7,0.0,1,31.0,62.0
tt3482062,Bad Roomies,93,2453,False,3607,11115,2015,0,-0.6999999999999998,2,67.0,63.0
tt3486080,Lancaster Skies,98,13335,False,6789,14094,2019,5,0.0,2,67.0,63.0
tt3486626,The Nut Job 2 Nutty by Nature,91,6413,False,5705,5037,2017,6,0.0,7,14.0,43.0
tt3487610,Malevolence 3 Killer,89,2506,False,5111,10621,2018,4,0.0,3,67.0,63.0
tt3487994,Bloodsucking Bastards,86,5876,False,3097,9948,2015,6,0.0,2,67.0,48.0
tt3488056,100 Earthquake,88,2156,False,6186,9411,2014,25,0.0,2,67.0,63.0
tt3488184,7 Chinese Brothers,76,1519,False,1002,1611,2015,10,0.0,3,77.0,44.0
tt3491962,Outlaws and Angels,120,3289,False,5875,12128,2016,6,0.0,3,29.0,49.0
tt3495000,Mardaani,113,12346,True,4737,10799,2014,24,0.0,1,67.0,63.0
tt3495030,Dum Laga Ke Haisha,110,19184,True,6047,12496,2015,27,0.0,4,67.0,63.0
tt3496334,For Some Inexplicable Reason,96,13335,True,5968,12326,2014,12,-0.6,4,67.0,63.0
tt3496372,The Intruders,92,3092,False,5607,14032,2015,10,0.0,2,17.0,21.0
tt3498820,Captain America Civil War,147,721536,True,3522,13643,2016,6,0.0,4,91.0,89.0
tt3499048,Gueros,106,3907,True,5689,13628,2014,29,0.0,1,92.0,79.0
tt3499424,Hercules Reborn,95,13335,False,2666,12636,2014,6,0.0,2,67.0,63.0
tt3500528,The Teachers Diary,110,2382,True,5155,13990,2014,6,0.0,3,67.0,63.0
tt3501416,Assassination,140,6601,True,5176,14207,2015,9,0.0,1,67.0,63.0
tt3501590,Ithaca,96,2731,False,41,7261,2015,6,0.0,1,22.0,31.0
tt3503840,Absolution,96,3362,False,4147,8551,2015,10,0.0,1,67.0,63.0
tt3505712,Time Out of Mind,120,4168,False,2976,1634,2014,6,0.0,4,67.0,63.0
tt3506970,1983,138,2490,True,6939,14526,2014,30,0.0,1,67.0,63.0
tt3509426,Wasp,72,2228,False,6878,14369,2015,5,0.0,1,67.0,63.0
tt3510372,Excuse My French,99,4300,True,5386,11194,2014,6,-0.025,3,67.0,63.0
tt3512606,Devil Within,83,1380,False,6111,12978,2019,6,0.0,2,67.0,63.0
tt3514330,Youngistaan,133,1882,False,6940,14099,2014,9,0.0,1,67.0,63.0
tt3517192,Ohm Shanthi Oshaana,136,5265,True,6941,14613,2014,31,0.0,3,67.0,63.0
tt3517306,Welcome to Curiosity,95,2054,False,6316,13387,2018,6,0.8,3,67.0,63.0
tt3518988,Harmontown,101,2411,True,6276,13064,2014,6,0.0,1,76.0,79.0
tt3520418,We Are Still Here,84,18223,False,1716,3219,2015,4,0.0,4,95.0,47.0
tt3521126,The Disaster Artist,104,146964,True,1624,12476,2017,5,0.0,3,91.0,85.0
tt3521192,Crimean,114,1266,True,6499,14016,2014,21,0.0,1,67.0,63.0
tt3522806,Mechanic Resurrection,98,81698,False,1682,13777,2016,6,0.0,2,31.0,40.0
tt3524290,Goli Soda,111,1006,True,5290,13769,2014,24,0.0,2,67.0,63.0
tt3526408,Yellowbird,90,1776,False,1333,14850,2014,10,0.0,1,67.0,63.0
tt3526810,Adolf Hitler The Greatest Story Never Told,350,5610,True,6943,14535,2013,6,1.0,7,67.0,63.0
tt3532686,All About E,96,13335,False,4098,8452,2015,6,0.0,3,67.0,63.0
tt3538328,We Are Twisted Fucking Sister,135,1668,True,2049,4003,2014,5,-0.55,5,67.0,63.0
tt3538766,Messi,93,3850,True,2105,10438,2014,5,0.0,1,67.0,63.0
tt3540136,Wolf Warrior,90,4992,False,4253,8827,2015,28,0.0,2,67.0,63.0
tt3541262,The Admiral Roaring Currents,128,13335,True,6357,13227,2014,6,0.0,4,67.0,63.0
tt3544082,45 Years,91,32297,True,1893,13503,2015,6,0.0,2,97.0,67.0
tt3546114,Anatomy of a Love Seen,80,2545,False,6459,13445,2014,6,0.5,5,67.0,63.0
tt3546370,Road,102,1381,True,4917,10272,2014,31,0.0,1,67.0,63.0
tt3547616,All Is Well,126,1564,False,4536,14259,2015,12,0.0,3,67.0,63.0
tt3551042,Magi,132,1998,False,5722,11830,2016,28,0.0,1,67.0,63.0
tt3551400,Unnatural,89,2115,False,5404,1698,2015,22,0.0,1,67.0,63.0
tt3553976,Captain Fantastic,118,208184,True,3483,7072,2016,6,0.4,2,83.0,85.0
tt3557258,Through the Needle,74,13335,True,6950,0,2014,21,0.0,3,67.0,63.0
tt3557406,Dont Grow Up,81,1168,False,3281,9603,2015,6,0.0,3,67.0,63.0
tt3560148,Fear Inc,90,4980,False,5405,9642,2016,6,0.0,2,50.0,39.0
tt3560686,The Fool,116,13444,True,6542,13642,2014,13,0.0,2,67.0,63.0
tt3561236,Containment,77,2922,False,7028,14857,2015,10,0.0,1,67.0,63.0
tt3563262,Submergence,112,8117,False,122,14551,2017,6,0.0,1,23.0,33.0
tt3564574,Eternity,115,1240,False,3982,8205,2016,6,0.0,1,67.0,63.0
tt3564860,The Exorcism of Anna Ecklund,79,1087,False,5695,11768,2016,6,0.0,5,67.0,63.0
tt3566788,Songs My Brothers Taught Me,98,2665,True,5712,11815,2015,6,0.0,5,91.0,66.0
tt3567666,Stratton,94,13335,False,4185,2278,2017,14,0.0,1,0.0,19.0
tt3569326,Hollidaysburg,88,1040,False,6044,12897,2014,24,0.0,1,67.0,63.0
tt3569356,Not Cool,93,13335,False,6366,12897,2014,6,-0.175,2,14.0,72.0
tt3572132,Juon The Beginning of the End,91,1455,False,3108,4113,2014,27,0.0,6,67.0,63.0
tt3576084,Zero Motivation,97,4259,True,5324,11072,2014,14,0.0,2,88.0,77.0
tt3579524,Ghost in the Shell Arise Border 3  Ghost Tears,55,2646,True,2338,8670,2014,6,0.0,9,67.0,63.0
tt3581652,West Side Story,156,13335,True,43,4922,2021,5,0.0,3,92.0,84.0
tt3584354,Man Vs,84,3015,False,5607,5717,2015,28,0.0,2,67.0,63.0
tt3584496,Mermaid Down,91,9886,False,6397,13306,2019,3,-0.15555555555555556,2,67.0,63.0
tt3585004,Zhongkui Snow Girl and the Dark Crystal,118,1308,False,6091,14639,2015,31,-0.15,7,67.0,63.0
tt3592030,Mystery Born to Rock,85,1656,False,5099,11936,2014,6,0.0,4,67.0,63.0
tt3598648,3 Turken  ein Baby,95,1709,False,4404,8637,2015,5,0.0,4,67.0,63.0
tt3602422,Shed of the Dead,82,13335,False,6083,12580,2019,6,-0.2,4,67.0,63.0
tt3606888,A Street Cat Named Bob,103,29851,True,517,6026,2016,31,0.0,5,77.0,76.0
tt3607812,The Sheik,95,1174,True,4839,10120,2014,6,0.0,2,67.0,63.0
tt3608646,Mythica The Necromancer,93,2906,False,6291,10926,2015,6,0.0,3,67.0,63.0
tt3610746,Dont Hang Up,83,14558,False,5969,9595,2016,28,0.0,3,25.0,31.0
tt3611266,Bank Chor,120,2756,False,6669,12806,2017,6,0.0,2,67.0,63.0
tt3612126,The Grudge,94,23677,False,5674,9944,2020,6,0.0,2,20.0,23.0
tt3618822,The Big Fat Stone,111,8526,False,1273,2215,2014,6,0.0,4,67.0,63.0
tt3619070,Along Came the Devil,89,1523,False,5358,11291,2018,6,0.0,4,38.0,41.0
tt3620418,Boy 7,90,2280,False,5880,13132,2015,28,0.0,2,67.0,63.0
tt3620762,Anguish,91,2211,False,5476,11350,2015,28,0.0,1,62.0,25.0
tt3622110,Dont Knock Twice,93,13489,False,5192,11687,2016,6,0.0,3,24.0,21.0
tt3625516,MindGamers,97,1025,False,1802,6830,2015,5,0.0,1,67.0,63.0
tt3626742,Ocho apellidos catalanes,99,7071,False,2766,11107,2015,7,0.0,3,67.0,63.0
tt3627704,Phantasm Ravager,85,4271,False,1938,3744,2016,8,0.0,2,57.0,28.0
tt3628584,Barbershop The Next Cut,111,14938,False,377,1497,2016,6,0.0,4,90.0,66.0
tt3633084,Armenia My Love,101,1050,True,6109,12648,2016,1,0.5,3,67.0,63.0
tt3642618,Life Eternal,123,2354,True,2996,3609,2015,5,0.0,2,67.0,63.0
tt3646944,Attack on Titan Crimson Bow and Arrow,119,1949,True,5617,13994,2014,6,0.0,7,67.0,63.0
tt3646946,Gekijoban Shingeki no Kyojin Kohen Jiyu no tsubasa,120,1790,True,5617,13994,2015,27,0.0,8,67.0,63.0
tt3652616,Escape from Ensenada,83,1020,False,5366,14017,2017,6,0.0,3,67.0,63.0
tt3660770,Monkey Kingdom,81,3922,True,1616,9105,2015,6,-0.05,2,67.0,63.0
tt3662066,One More Time,98,2820,False,1483,2651,2015,6,0.5,3,67.0,63.0
tt3663040,Heatstroke,92,3100,False,3325,6703,2013,17,0.0,1,9.0,20.0
tt3665486,Los Scandalous  Skid Row,100,1374,True,6960,0,2014,6,0.0,4,67.0,63.0
tt3668162,Bangalore Days,171,18920,True,6261,13026,2014,28,0.0,2,67.0,63.0
tt3671542,Holding the Man,127,12046,True,657,14955,2015,31,0.0,3,67.0,63.0
tt3674140,The Salt of the Earth,110,21042,True,5679,14601,2014,6,0.0,5,95.0,90.0
tt3675748,Yakuza Apocalypse,115,4112,False,2883,12620,2015,12,0.0,2,61.0,39.0
tt3678782,Badlapur,134,23190,True,5036,10338,2015,13,0.0,1,67.0,63.0
tt3679000,Any Body Can Dance 2,154,6120,False,4636,9819,2015,31,0.0,5,67.0,63.0
tt3679060,Dishoom,124,13335,False,5974,14111,2016,24,0.0,1,67.0,63.0
tt3680410,Last Cab to Darwin,123,3620,True,3727,7613,2015,6,0.0,4,67.0,63.0
tt3681440,Yaamirukka Bayamey,125,1001,True,6964,14582,2014,12,0.0,2,67.0,63.0
tt3683702,Fugly,134,1053,False,4843,4759,2014,3,0.0,1,67.0,63.0
tt3685622,600 Miles,85,2343,False,5785,4161,2015,29,0.0,2,94.0,40.0
tt3685668,Recovery,82,1882,False,6235,12977,2016,6,0.0,1,67.0,63.0
tt3686998,The Red Pill,108,11014,True,5391,0,2016,6,0.0,3,29.0,92.0
tt3695244,WARx2,117,2141,True,6965,14584,2014,24,0.0,1,67.0,63.0
tt3696192,Singh Is Bliing,141,8248,False,1377,15025,2015,28,0.0,3,67.0,63.0
tt3697626,A Hard Day,111,13242,True,5429,10409,2014,13,-0.2916666666666667,3,83.0,77.0
tt3698408,Coming Soon,134,33210,True,4275,8877,2014,29,0.0,2,29.0,26.0
tt3698558,Some Kind of Hate,82,2591,False,6539,13635,2015,6,-0.10000000000000003,4,67.0,63.0
tt3700392,Heidi,111,5562,True,4860,7780,2015,17,0.0,1,100.0,74.0
tt3700454,All Inclusive,90,1051,False,2195,9938,2014,1,0.0,2,67.0,63.0
tt3703148,Christmas Eve,95,13335,False,1313,14305,2015,6,0.0,2,0.0,53.0
tt3705822,Moontrap Target Earth,85,4867,False,1472,6751,2017,6,0.0,3,67.0,63.0
tt3707104,Mine,106,16979,False,5368,11142,2016,10,0.0,1,17.0,45.0
tt3711164,Sathuranga Vettai,145,3041,True,6966,0,2014,9,0.0,2,67.0,63.0
tt3711510,The Warning,92,13335,False,1017,14691,2018,1,0.0,2,67.0,63.0
tt3716530,Elle,130,64531,True,120,5390,2016,10,0.0,1,91.0,73.0
tt3717532,The Last Naruto the Movie,112,13654,True,2357,502,2014,31,0.0,5,67.0,63.0
tt3717804,England Is Mine,94,3456,False,6628,14312,2017,6,0.0,3,52.0,37.0
tt3719896,My AllAmerican,118,6520,True,3273,10117,2015,6,0.0,2,67.0,63.0
tt3720634,3 AM A Paranormal Experience,103,1028,False,5798,10135,2014,20,0.0,5,67.0,63.0
tt3721954,Maudie,115,17680,True,4118,8664,2016,15,0.0,1,89.0,89.0
tt3722062,Bokeh,92,7375,False,6647,9052,2017,22,0.0,1,43.0,24.0
tt3727690,Zero Tolerance,89,13335,False,4601,9557,2015,14,0.0,2,67.0,63.0
tt3727824,The Ouija Experiment 2 Theatre of Death,86,1839,False,4914,10265,2014,6,0.0,7,67.0,63.0
tt3731580,We Dont Belong Here,92,1703,False,6673,13902,2017,17,0.0,4,67.0,63.0
tt3733778,Pay the Ghost,94,16931,False,1481,4452,2015,6,0.0,3,67.0,63.0
tt3734354,The Cleanse,81,2594,False,5056,10533,2016,6,0.0,2,83.0,38.0
tt3734466,How Old Are You,122,1363,True,5350,14268,2014,6,0.1,4,67.0,63.0
tt3734580,Ghoomketu,108,4691,False,6974,14598,2020,8,0.0,1,67.0,63.0
tt3735554,Freetown,113,1255,False,4813,10064,2015,6,0.0,1,50.0,71.0
tt3739110,The Yellow Birds,94,3646,False,5220,14599,2017,31,0.0,3,44.0,41.0
tt3741316,Bare,90,2314,False,6317,13151,2015,21,0.05,1,67.0,63.0
tt3741860,Awake The Life of Yogananda,87,13335,True,1386,0,2014,6,0.0,5,67.0,63.0
tt3742378,The Second Mother,112,14245,True,4647,9670,2015,6,0.0,3,67.0,63.0
tt3743362,Earthrise,90,2467,False,6289,13094,2014,6,0.0,1,67.0,63.0
tt3745906,The Hive,93,2044,False,4269,8860,2014,6,0.0,2,67.0,63.0
tt3746920,Hayat Sana Guzel,104,1074,False,5846,0,2014,29,0.0,3,67.0,63.0
tt3748440,Blue Mountain State The Rise of Thadland,90,15337,False,385,11650,2016,6,0.0,7,67.0,63.0
tt3750872,The Wife,99,38524,True,3515,8779,2017,6,0.0,2,86.0,77.0
tt3752930,Dearest,128,13335,True,1087,13127,2014,12,0.0,1,67.0,63.0
tt3771510,Demon Tongue,85,2023,False,5052,12268,2016,6,0.0,2,67.0,63.0
tt3772640,Shes Dating the Gangster,105,1047,True,4824,14602,2014,6,0.0,4,67.0,63.0
tt3772964,Eventide,73,1162,False,6719,14009,2015,7,0.0,1,67.0,63.0
tt3774802,Pandemic,91,9197,False,6171,13616,2016,20,0.0,1,44.0,74.0
tt3779300,War Pigs,91,3339,False,2603,13267,2015,5,0.0,2,67.0,63.0
tt3780208,Dark Signal,98,1533,False,5509,11408,2016,28,-0.15,2,33.0,33.0
tt3781616,Checkmate,102,1327,False,5529,14605,2015,6,0.0,1,67.0,63.0
tt3784160,Valley Uprising,103,5473,True,5651,12643,2014,6,0.0,2,67.0,63.0
tt3796936,Curse of the Witching Tree,102,1957,False,6728,14024,2015,6,0.0,5,67.0,63.0
tt3797142,Bachelor Night,88,1636,False,6524,13601,2014,6,0.0,2,67.0,63.0
tt3799694,The Nice Guys,116,304533,True,172,885,2016,6,0.6,3,92.0,79.0
tt3800028,Pak Van Mijn Hart,83,1151,False,6361,14027,2014,17,0.0,4,67.0,63.0
tt3801252,Na Maloom Afraad,137,4012,True,6976,14609,2014,24,0.0,3,67.0,63.0
tt3808342,Son of Saul,107,47495,True,5452,14627,2015,21,0.0,3,96.0,79.0
tt3810932,Drushyam,150,4073,True,3801,14614,2014,27,0.0,1,67.0,63.0
tt3811986,Une famille a louer,97,1981,False,626,11435,2015,10,0.0,4,67.0,63.0
tt3812366,Ode to My Father,126,13335,True,4531,9397,2014,11,0.0,4,67.0,63.0
tt3815136,My Beautiful Broken Brain,86,2219,True,6980,14615,2014,12,0.22499999999999998,4,67.0,63.0
tt3816458,Dead Rising Watchtower,118,8896,False,2596,13582,2015,6,-0.2,3,67.0,63.0
tt3817950,Hemalkasa,119,1082,True,6583,13730,2014,9,0.0,1,67.0,63.0
tt3819668,Dragon Ball Z Resurrection F,93,21658,True,5784,8183,2015,11,0.0,5,83.0,84.0
tt3822388,Madras,156,4116,True,6227,12952,2014,7,0.0,1,67.0,63.0
tt3822396,Velaiyilla Pattathari,133,6838,True,4983,10386,2014,9,0.0,2,67.0,63.0
tt3823116,Little Birds Big Adventure,85,2047,False,1714,11970,2017,6,-0.09375,4,67.0,63.0
tt3824458,Tangerine,88,29672,True,707,11645,2015,5,0.0,1,96.0,76.0
tt3827684,The Hollow,128,3265,False,6526,13607,2016,6,-0.1,2,40.0,68.0
tt3828858,Lost  Found,90,1037,False,5808,13314,2016,5,0.0,2,73.0,33.0
tt3829266,The Predator,107,124122,False,172,8117,2018,6,0.0,2,32.0,33.0
tt3833520,Jack of the Red Hearts,102,2094,True,1843,13225,2015,6,0.0,5,54.0,62.0
tt3835080,31,102,19970,False,4323,8972,2016,30,0.0,1,47.0,35.0
tt3835608,Oohalu Gusagusalade,128,1441,True,6540,13637,2014,8,0.0,2,67.0,63.0
tt3838728,Bang Gang A Modern Love Story,98,2944,False,2090,4086,2015,6,0.35,6,67.0,63.0
tt3839906,Track 143,94,1704,True,6362,13236,2014,6,0.0,2,67.0,63.0
tt3848888,The Shaukeens,124,2986,False,3671,2426,2014,6,0.0,2,67.0,63.0
tt3848938,Mr X,133,13335,False,822,12560,2015,24,0.0,2,67.0,63.0
tt3850214,Dope,103,13335,True,1541,2797,2015,17,0.0,1,89.0,83.0
tt3851324,Homies,100,1053,False,5261,10954,2015,0,0.0,1,67.0,63.0
tt3854234,The Boss Anatomy of a Crime,90,1967,True,4365,9046,2014,7,0.0,6,67.0,63.0
tt3856408,Making Waves The Art of Cinematic Sound,94,1622,True,1230,1592,2019,6,0.2,7,67.0,63.0
tt3859310,How to Talk to Girls at Parties,102,10580,False,2915,3106,2017,6,0.0,7,48.0,39.0
tt3860294,Ogni maledetto Natale,95,1108,False,1149,8352,2014,14,0.0,3,67.0,63.0
tt3861144,Paranormal Evil,93,1104,False,6570,12855,2017,18,-1.0,2,67.0,63.0
tt3863552,Bajrangi Bhaijaan,163,82341,True,4711,13904,2015,13,0.0,2,67.0,63.0
tt3864024,Lazer Team,102,13335,False,2076,4064,2015,5,0.0,2,60.0,69.0
tt3872778,Monty Python Live Mostly,162,2546,True,3301,255,2014,6,0.3181818181818182,4,67.0,63.0
tt3881026,Rendel Dark Vengeance,105,2059,False,6985,11539,2017,4,-0.15,3,67.0,63.0
tt3882074,The Eagle Huntress,87,3845,True,6986,0,2016,6,0.0,3,94.0,86.0
tt3885736,Munnariyippu,112,3929,True,4055,12441,2014,9,0.0,1,67.0,63.0
tt3893280,The Ticket,97,13335,False,6565,13184,2016,6,0.0,2,51.0,30.0
tt3894344,Sivas,97,3263,True,6636,13825,2014,9,0.0,1,67.0,63.0
tt3895908,Seeds,90,1545,False,6988,9001,2018,0,0.0,1,42.0,25.0
tt3896198,Guardians of the Galaxy Vol 2,136,622434,True,1870,5538,2017,31,0.0,6,85.0,87.0
tt3899262,Cyborg X,90,2114,False,6610,13786,2016,3,0.0,2,67.0,63.0
tt3900796,Temps,95,13335,False,5625,1096,2016,13,0.0,1,67.0,63.0
tt3901826,The Breadwinner,94,23913,True,4867,14641,2017,6,0.0,2,95.0,87.0
tt3902698,Rey Gitano,112,1194,False,704,905,2015,28,0.0,2,67.0,63.0
tt3904272,Bizarre,98,1112,False,1551,14643,2015,7,0.4,1,67.0,63.0
tt3909336,Worlds Apart,113,8304,True,3169,6336,2015,6,0.0,2,67.0,63.0
tt3917908,An Insignificant Man,96,2012,True,6095,12752,2016,14,0.0,3,67.0,63.0
tt3918584,Mais Forte que o Mundo A Historia de Jose Aldo,107,13335,True,6575,14795,2016,20,0.0,10,67.0,63.0
tt3919598,The Inhabitants,90,1169,False,5311,11052,2015,6,0.0,2,71.0,12.0
tt3920820,Brian Banks,99,6249,True,295,837,2018,13,0.0,2,62.0,97.0
tt3921852,Barbie and the Secret Door,81,1221,False,5345,3961,2014,6,-0.4,5,67.0,63.0
tt3949952,Alison,80,1080,True,4634,9648,2016,10,0.0,1,67.0,63.0
tt3952108,The Dead Room,80,4362,False,4874,10188,2015,6,-0.2,3,67.0,63.0
tt3958072,The Lesson,111,2517,True,5003,10421,2014,22,0.0,2,67.0,63.0
tt3958276,Midnight Diner,119,2117,True,2781,5511,2014,5,0.0,2,67.0,63.0
tt3961964,Raining Hell,85,3808,True,2114,4138,2015,28,0.0,2,67.0,63.0
tt3962210,David and Goliath,92,2054,False,1119,1868,2015,6,0.0,3,67.0,63.0
tt3963816,Marauders,107,21672,False,5537,9215,2016,5,0.0,1,20.0,30.0
tt3966404,Mustang,97,37587,True,5754,10282,2015,13,0.0,1,97.0,88.0
tt3966544,Lost Soul The Doomed Journey of Richard Stanleys Island of Dr Moreau,97,3900,True,4352,9021,2014,6,0.0,12,100.0,87.0
tt3970482,Roger Waters The Wall,132,4968,True,6995,8539,2014,6,0.0,4,100.0,94.0
tt3970854,The Perfect Dictatorship,143,5202,True,1522,7227,2014,1,1.0,3,67.0,63.0
tt3971732,Karisik Kaset,107,1916,False,6455,9527,2014,13,0.0,2,67.0,63.0
tt3975510,One and Two,90,1952,False,6508,13969,2015,6,0.0,3,67.0,63.0
tt3976144,The Monster,91,17024,False,4480,9287,2016,6,0.0,2,81.0,40.0
tt3977848,Sky Sharks,102,13335,False,4469,9544,2020,24,0.0,2,67.0,63.0
tt3982254,Mad_e in Bangladesh,106,2109,True,6417,12551,2007,28,0.0,3,67.0,63.0
tt3982774,Hadi Insallah,96,4088,False,717,13722,2014,12,0.0,2,67.0,63.0
tt3983464,O Patio das Cantigas,108,1787,False,4068,10929,2015,20,0.0,4,67.0,63.0
tt3993732,III The Ritual,80,1780,False,6818,14732,2015,13,0.0,3,67.0,63.0
tt3996396,Yatra,127,3505,True,7001,14653,2018,29,0.0,1,67.0,63.0
tt4000956,Brother Nature,97,1420,False,5044,10733,2016,6,0.0,2,57.0,30.0
tt4003070,Diamond Dust,162,13335,True,5039,14516,2018,0,0.0,2,67.0,63.0
tt4008566,La influencia,99,3526,False,5492,1656,2019,7,0.0,2,67.0,63.0
tt4008652,I Am Ali,111,13335,True,6900,14430,2014,28,0.0,3,64.0,59.0
tt4008758,Black,95,4152,True,6608,13336,2015,6,-0.16666666666666666,1,67.0,90.0
tt4016994,Why Me,125,2408,True,1762,14737,2015,6,0.0,2,67.0,63.0
tt4024210,UNindian,102,1178,False,4953,10337,2015,13,0.0,1,67.0,63.0
tt4025514,Suburra,130,19640,True,4922,7130,2015,13,0.0,1,67.0,63.0
tt4028134,Lake Fear,89,2028,False,6849,14291,2014,6,0.0,2,67.0,63.0
tt4031126,Lycan,87,3094,False,2468,10830,2017,3,0.0,1,67.0,63.0
tt4041476,Ultimate Justice,93,1489,False,6607,14514,2017,21,0.0,2,67.0,63.0
tt4047104,Enakkul Oruvan,136,1624,True,6998,14213,2015,8,0.0,2,67.0,63.0
tt4047846,Home,103,1104,True,3991,8220,2016,17,0.0,1,51.0,64.0
tt4054004,2047 Virtual Revolution,92,1693,False,4959,10347,2016,31,0.0,3,67.0,63.0
tt4054654,Dog Eat Dog,93,8562,False,291,12172,2016,4,0.0,3,50.0,18.0
tt4054952,FateStay Night Heavens Feel  I Presage Flower,120,2480,True,6156,11907,2017,6,0.0,7,67.0,63.0
tt4058426,Indias Daughter,63,2076,True,4019,8277,2015,6,0.0,2,67.0,63.0
