tconst,Unnamed: 0,primaryTitle,startYear,endYear,runtimeMinutes,numVotes,label,director_id,writer_id
tt4519742,8610,Mandira Filozofu Istanbul,2015,,109,1911.0,False,nm1311238,nm1628284
tt4557956,8618,Crásh Pád,2017,,91,4392.0,False,nm0855188,nm0145891
tt4558376,8619,Downhill,2020,,86,11502.0,False,nm0269542,nm1128037
tt4577344,8627,ClownTown,2016,,86,1508.0,False,nm0619295,nm0588577
tt4638148,8646,Braid,2004,2018,82,3245.0,False,nm5625526,nm5625526
tt4643580,8648,Huevos: Little Rooster's Egg-cellent Adventure,2015,,98,1021.0,False,nm5228798,nm4080720
tt4651666,8650,Camera Store,2017,,99,1532.0,False,nm0809899,nm0809899
tt4660980,8652,The Bad Education Movie,2015,,90,6874.0,False,nm0373673,nm2014806
tt4682266,8659,The New Mutants,2020,,94,69410.0,False,nm1837748,nm1029878
tt4729560,8676,The Little Vampire 3D,2017,,83,1610.0,False,nm0165290,nm0933733
tt4769824,8693,In This Cớrnér ớf thé Wớrld,2016,,129,10074.0,True,nm0441090,nm1249305
tt4796254,8699,Late Shift,2016,,90,1217.0,True,nm7410109,nm3467335
tt4864584,8719,Exorcist: House of Evil,2016,,93,1465.0,False,nm1270422,nm1270422
tt4897822,8734,Where to Invade Next,2015,,120,24407.0,True,nm0601619,nm0601619
tt4898564,8735,Red Devil,2019,,93,6306.0,False,nm7101998,nm7101998
tt4901756,8739,Queen of Spades: The Dark Rite,2015,,92,1493.0,False,nm5276483,nm5276483
tt4975920,8768,The Kid,2019,,100,7949.0,False,nm0000352,nm6150131
tt4990516,8773,You Are My Sunday,2016,,119,1621.0,True,nm4492920,nm4492920
tt5060166,8794,Beyond the Woods,2018,,84,0.0,False,nm3770947,nm3770947
tt5105734,8816,The Kingmaker,2019,,101,2042.0,True,nm1132362,nm1132362
tt5128328,8826,Naanum Rowdy Thaan,2015,,139,4149.0,True,nm4174626,nm4174626
tt5200814,8851,Hớ Mánn Jáháán,2015,,170,1829.0,True,nm7729492,nm7729492
tt5246700,8867,How It Ends,2018,,113,47992.0,False,nm1270033,nm4943950
tt5271442,8880,Máálik,2016,,155,3767.0,True,nm6151553,nm6151553
tt5275830,8883,Eat That Question: Frank Zappa in His Own Words,2016,,93,1262.0,True,nm0778343,\N
tt5295358,8899,Hep Yek,2016,,90,1556.0,False,nm3828631,nm3644778
tt5311546,8902,Natsamrat,2016,,166,6291.0,True,nm0542498,nm4441810
tt5361488,8913,Magellan,2004,2017,103,1470.0,False,nm3930458,nm3930458
tt5362988,8914,Wind River,2017,,107,229957.0,True,nm0792263,nm0792263
tt5419398,8919,Thétá Státés,2004,2017,95,1671.0,False,nm3604208,nm3604208
tt5477194,8947,Iraivi,2016,,160,3235.0,True,nm5366274,nm5366274
tt5497458,8955,The Watcher,2016,,89,2910.0,False,nm0745213,nm0745213
tt5669936,9020,Thé Récáll,2017,,90,10404.0,False,nm0096332,nm5132632
tt5686622,9026,Selfie from Hell,2004,2018,73,1505.0,False,nm3391680,nm7650106
tt5687814,9028,Golden Exits,2017,,94,2122.0,False,nm3504405,nm3504405
tt5688868,9030,Primal Rage: The Legend of Konga,2018,,106,3452.0,False,nm1414398,nm1414398
tt5690142,9032,Mom,2017,,146,10055.0,True,nm8119703,nm0893128
tt5690360,9033,Sléndér Mán,2018,,93,0.0,False,nm1234893,nm6881486
tt5700672,9039,Tráin tớ Búsán,2016,,118,196886.0,True,nm3613566,nm3613566
tt5708172,9044,Pớrtá dớs Fúndớs: Cớntrátớ Vitálíciớ,2016,,100,1395.0,False,nm4894169,nm4894169
tt5740866,9062,Whitnéy,2018,,120,0.0,True,nm0531817,nm0531817
tt5747714,9064,Unbound,2020,,97,0.0,False,nm2840629,nm2840629
tt5752360,9065,The Female Brain,2017,,98,3191.0,False,nm1579753,nm3478361
tt5795086,9081,Gemini,2017,,93,4877.0,False,nm1369800,nm1369800
tt5834800,9095,Devil in the Dark,2017,,82,1688.0,False,nm2303666,nm3014532
tt5857968,9107,Kuttrame Thandanai,2016,,100,1896.0,True,nm4359637,nm4359637
tt5884784,9117,The Super,2017,,90,20188.0,False,nm1357855,nm0572352
tt5906392,9123,Thondi Muthalum Driksakshiyum,2017,,135,5965.0,True,nm4584004,nm4544331
tt5995602,9154,Tigér,2017,,155,1151.0,True,nm5907071,nm8836315
tt6038042,9160,Madness in the Method,2019,,99,2075.0,False,nm0582939,nm7978939
tt6038600,9161,Smolensk,2016,,120,38461.0,False,nm0470374,nm1992055
tt6046314,9164,Bel Canto,2018,,100,3160.0,False,nm0919369,nm0665299
tt6047030,9165,Superswede: En film om Ronnie Peterson,2017,,88,0.0,True,nm1961951,nm0421614
tt6069126,9175,The Escape,2017,,101,2123.0,False,nm0767289,nm0767289
tt6075718,9176,Blue Spring Ride,2014,,123,1206.0,False,nm3410783,nm3023921
tt6087426,9183,Still/Born,2017,,87,3979.0,False,nm3417134,nm3417134
tt6138228,9198,Downrange,2017,,90,0.0,False,nm0457565,nm0639908
tt6156350,9209,HyperNormalisation,2016,,166,6192.0,True,nm0193231,nm0193231
tt6197094,9216,Beata ignoranza,2017,,102,0.0,False,nm0116511,nm0660892
tt6251024,9232,Office Uprising,2018,,92,12468.0,False,nm0644204,nm1578482
tt6272828,9238,Mubarakan,2017,,156,3816.0,False,nm0063357,nm3633421
tt6284256,9242,Knuckleball,2018,,89,1422.0,False,nm3401036,nm3966227
tt6284564,9243,Hot Dog,2018,,100,1700.0,False,nm0478194,nm2945690
tt6318954,9253,Agramon's Gate,2019,,110,2464.0,False,nm6136445,nm6136445
tt6332276,9256,What We Left Behind: Star Trek DS9,2018,,116,1672.0,True,nm0066985,\N
tt6343314,9262,Creed II,2018,,130,116528.0,True,nm4023702,nm4023702
tt6347150,9265,Thé Skin ớf thé Wớlf,2004,2017,110,2880.0,False,nm6162590,nm6162590
tt6352548,9268,Pớstér Bớys,2017,,128,1520.0,False,nm1662277,nm2366632
tt6412452,9281,The Ballad of Buster Scruggs,2018,,133,136064.0,True,nm0001053,nm0925481
tt6464678,9288,Housewife,2017,,82,1498.0,False,nm3159880,nm7512971
tt6470762,9290,Mazinger Z: INFINITY,2017,,95,0.0,False,nm2910657,nm5901764
tt6471264,9291,Suck Me Shakespeer 3,2017,,120,5523.0,False,nm1480916,nm1480916
tt6498644,9300,Eric Clapton: A Life in 12 Bars,2017,,135,2229.0,True,nm0005572,nm1208518
tt6560164,9322,Swééthéárt,2019,,82,7643.0,False,nm2300570,nm2242713
tt6883152,9404,The Devil and Father Amorth,2017,,68,2255.0,False,nm0001243,nm0449417
tt6923462,9408,Manto,2018,,112,4108.0,True,nm0201903,nm0201903
tt7010412,9423,The Great Buddha+,2017,,102,3720.0,True,nm4323446,nm4323446
tt7043534,9429,General Commander,2019,,85,1287.0,False,nm0165105,nm0553662
tt7050946,9431,American Traitor: The Trial of Axis Sally,2021,,109,0.0,False,nm0689187,nm0689187
tt7125774,9445,Balloon,2018,,125,10634.0,True,nm0378660,nm0378660
tt7161122,9452,Meesaya murukku,2004,2017,136,2333.0,True,nm5657066,nm5657066
tt7188978,9456,Liféchángér,2018,,84,2360.0,False,nm1190282,nm1190282
tt7201846,9458,"Cyrano, My Love",2018,,110,2821.0,True,nm1119022,nm1119022
tt7218732,9465,Cingöz Récái,2017,,111,4284.0,False,nm1729447,nm1070207
tt7253506,9475,Joan Didion: The Center Will Not Hold,2017,,94,2141.0,True,nm0001162,\N
tt7257586,9478,Kurangu Bommai,2017,,106,1441.0,True,nm9204865,nm9204865
tt7286456,9486,Joker,2019,,122,1106539.0,True,nm0680846,nm1047603
tt7372728,9512,Wớmén ớf Máfiá,2018,,138,1471.0,False,nm1899656,nm1899656
tt7374952,9513,El Chicano,2018,,144,0.0,False,nm0004554,nm0138620
tt7394674,9520,Blood Quantum,2019,,98,4073.0,False,nm1842523,nm1842523
tt7502234,9538,Little Tickles,2018,,103,1249.0,True,nm0617777,nm0617777
tt7523010,9541,Koode,2018,,155,2335.0,True,nm3250747,nm3250747
tt7665476,9580,The Trial,2018,,140,1342.0,True,nm1512437,nm1512437
tt7689958,9587,Jane Fonda in Five Acts,2018,,133,2237.0,True,nm0480402,\N
tt7762982,9600,Sajjan Singh Rangroot,2018,,140,1450.0,True,nm3870994,nm11981797
tt7784604,9607,Hereditary,2018,,127,277461.0,True,nm4170048,nm4170048
tt7838252,9613,K.G.F: Cháptér 1,2018,,156,0.0,True,nm6073824,nm6073824
tt7869070,9620,The Fanatic,2019,,88,11506.0,False,nm0004890,nm2518413
tt7917178,9635,Caveat,2020,,88,3328.0,False,nm3374835,nm3374835
tt7953814,9642,The Foundation of Criminal Excellence,2004,2018,126,1236.0,True,nm3778704,nm3778704
tt7957694,9643,Thé Lást Súmmér,2019,,109,12570.0,False,nm0082841,nm0082841
tt7976208,9647,The Haunting of Sharon Tate,2019,,94,3795.0,False,nm0268107,nm0268107
tt7985648,9652,The Legend of Tomiris,2004,2019,156,40892.0,False,nm0766112,nm3875183
tt8011328,9662,Seema Raja,2018,,158,1702.0,False,nm5974331,nm5974331
tt8028600,9665,Demon Eye,2019,,87,2723.0,False,nm2259745,nm2259745
tt8063826,9676,The Bad Nun,2018,,97,2051.0,False,nm8448178,nm8448178
tt8151874,9702,Honey Boy,2019,,94,34061.0,True,nm2776774,nm0479471
tt8201170,9712,The Perfect Date,2019,,89,36707.0,False,nm0625245,nm6590106
tt8274146,9721,One Day,2018,,99,1055.0,True,nm2931674,nm2931674
tt8328716,9731,Doom: Annihilation,2019,,96,8919.0,False,nm0317638,nm0317638
tt8359816,9744,Sorry We Missed You,2019,,101,20322.0,True,nm0516360,nm0491956
tt8546144,9783,Ekta,2019,,99,1023.0,True,nm9902054,nm9902054
tt8615136,9791,Hammamet,2020,,126,1459.0,False,nm0002167,nm0850172
tt8615732,9792,Leaving Afghanistan,2019,,113,1079.0,False,nm0526732,nm0526732
tt8857666,9833,Diablo. The race for everything,2019,,106,1079.0,False,nm10625383,nm6884499
tt8896632,9838,Max Winslow and the House of Secrets,2019,,98,2046.0,False,nm1235963,nm3413432
tt9016016,9864,Saint Frances,2019,,101,0.0,True,nm3930165,nm3643779
tt9107368,9882,Bob Lazar: Area 51 & Flying Saucers,2018,,97,5687.0,False,nm5071788,nm5071788
tt9196192,9904,Cuties,2020,,96,29615.0,False,nm5057444,nm5057444
tt9248934,9915,Marjaavaan,2019,,152,3659.0,False,nm1179457,nm1179457
tt9264336,9920,Driving Licence,2019,,135,2883.0,True,nm5749041,nm2819123
tt9348296,9928,Oh Baby,2004,2019,161,2231.0,True,nm4295186,nm3078462
tt9364684,9933,Debt Fees,2019,,90,4560.0,False,nm4674549,nm10295393
tt9378950,9934,Ghost,2019,,130,2713.0,False,nm0080333,nm4015368
tt9415552,9938,Tankers,2018,,90,1705.0,False,nm3042612,nm6055166
tt9484998,9947,Palm Springs,2020,,90,137884.0,True,nm3817317,nm3817317
tt9664108,9971,Voyagers,2021,,108,15793.0,False,nm1139726,nm1139726
tt9808510,9987,Vellam,2021,,154,1731.0,True,nm8904180,nm9925241
tt9900782,9997,Kaithi,2019,,145,0.0,True,nm7992231,nm7807469
tt0009369,2,Mickey,1918,,93,1119.0,False,nm0428059,nm0370271
tt0014142,15,The Hunchback of Notre Dame,2004,1923,133,5288.0,True,nm0941637,nm0730929
tt0014945,21,Girl Shy,1924,,87,3327.0,True,nm0853130,nm0516001
tt0017048,45,A Page of Madness,1926,,70,3357.0,True,nm0455938,nm1273449
tt0017350,48,The Scarlet Letter,1926,,115,1768.0,True,nm0803705,nm0547966
tt0017961,51,Happiness,1935,,95,1080.0,True,nm0575963,nm0575963
tt0018054,52,Thé King ớf Kings,1927,,160,2081.0,True,nm0001124,nm0534221
tt0018578,59,Wings,1927,,144,0.0,True,nm0195496,nm0604526
tt0019429,72,Street Angel,1928,,102,2314.0,True,nm0097648,nm0843364
tt0020768,79,City Girl,1930,,77,3199.0,True,nm0003638,nm0385012
tt0022599,98,À Nous la Liberté,1931,,104,4392.0,True,nm0163229,nm0163229
tt0027075,154,A Tale of Two Cities,1935,,128,5596.0,True,nm0176699,nm1898835
tt0027441,161,Charlie Chan at the Race Track,1936,,70,1461.0,True,nm0401680,nm0081788
tt0028575,184,Ángél,1937,,91,2698.0,True,nm0523932,nm0519556
tt0031002,219,Thé Yớúng in Héárt,1938,,90,1332.0,True,nm0695456,nm0071657
tt0031022,220,The Adventures of Sherlock Holmes,1939,,85,6616.0,True,nm0921288,nm0236279
tt0031088,221,Beau Geste,1939,,112,0.0,True,nm0920074,nm0942118
tt0031149,224,Charlie Chan in Reno,1939,,71,1366.0,True,nm0287988,nm0081788
tt0031754,241,On Borrowed Time,1939,,99,1896.0,True,nm0118807,nm0914245
tt0031867,245,The Roaring Twenties,1939,,106,13611.0,True,nm0909825,nm0907003
tt0032484,264,Foreign Correspondent,1940,,120,19974.0,True,nm0000033,nm0537363
tt0032701,269,The Letter,1940,,95,12714.0,True,nm0943758,nm0462321
tt0033477,284,Come Live with Me,1941,,86,2011.0,True,nm0113284,nm0888144
tt0033532,285,All That Money Can Buy,2004,1941,107,4908.0,True,nm0226189,nm0869371
tt0033677,288,The Great Lie,1941,,108,3811.0,True,nm0332539,nm0052231
tt0033836,296,The Little Foxes,1941,,116,11473.0,True,nm0943758,nm0132180
tt0033873,298,Man Hunt,2004,1941,105,5231.0,True,nm0000485,nm0873707
tt0033874,299,The Man Who Came to Dinner,1942,,112,7446.0,True,nm0445033,nm0366454
tt0034694,315,Édgé ớf Dárknéss,1943,,119,2249.0,True,nm0587277,nm0940827
tt0035417,332,The Talk of the Town,1942,,118,8004.0,True,nm0828419,nm0363563
tt0036098,344,Lassie Come Home,1943,,89,5312.0,True,nm0928208,nm0460893
tt0036342,349,Shadow of a Doubt,1943,,108,63245.0,True,nm0000033,nm0568060
tt0036430,353,This Is thé Ármy,1943,,121,1125.0,False,nm0002031,nm0258525
tt0037323,376,The Fighting Sullivans,1944,,112,2182.0,True,nm0045800,nm0230564
tt0037415,378,Thé Úninvitéd,1944,,99,10837.0,True,nm0020765,nm0531244
tt0038559,402,Gilda,1946,,110,31218.0,True,nm0896533,nm0372942
tt0038975,419,The Spiral Staircase,1946,,83,9752.0,True,nm0802563,nm0924781
tt0039677,443,Odd Man Out,1947,,116,9778.0,True,nm0715346,nm0792670
tt0040495,459,Johnny Belinda,1948,,102,4659.0,True,nm0624535,nm0364668
tt0041928,499,The Stratton Story,1949,,106,0.0,True,nm0939992,nm0920216
tt0041954,500,Ténsiớn,1949,,95,2841.0,True,nm0077587,nm0077587
tt0042210,506,Utopia,1950,,100,1961.0,False,nm0332531,nm0923941
tt0042898,521,The Rocking Horse Winner,2004,1949,91,1137.0,True,nm0670874,nm0670874
tt0042994,524,Stage Fright,1950,,110,13796.0,True,nm0000033,nm0532030
tt0043137,527,Winchester '73,1950,,92,19181.0,True,nm0542649,nm0482193
tt0044406,555,Bela Lugosi Meets a Brooklyn Gorilla,1952,,74,2431.0,False,nm0064415,nm0786545
tt0044418,556,Big Jim McLáin,1952,,90,2109.0,False,nm0524995,nm1260004
tt0045161,573,The Sniper,1952,,88,3221.0,True,nm0229424,nm0030019
tt0045555,584,The Big Heat,1953,,89,25741.0,True,nm0000485,nm0569423
tt0045883,591,Hondo,1953,,83,10528.0,True,nm0268513,nm0478263
tt0046031,597,The Man Between,1953,,100,1985.0,True,nm0715346,nm0512933
tt0046183,599,Pétér Pán,1953,,77,133598.0,True,nm0455741,nm0183183
tt0046511,606,Journey to Italy,1954,,85,10024.0,True,nm0744023,nm0682881
tt0046672,607,"20,000 Leagues Under the Sea",1954,,127,32615.0,True,nm0281507,nm0894523
tt0047444,621,Samurai I: Musashi Miyamoto,1954,,93,8299.0,True,nm0408348,nm0948982
tt0047834,631,Animal Farm,1954,,72,16651.0,True,nm0354691,nm1157821
tt0047892,634,Bớb lé Flámbéúr,1956,,98,11596.0,True,nm0578483,nm0494138
tt0048002,637,Don Camillo e l'on. Peppone,1955,,97,2039.0,True,nm0303120,nm0769249
tt0048275,642,Merry-Go-Round,1956,,95,1388.0,True,nm0299586,nm0765264
tt0048641,659,Smiles of a Summer Night,1955,,109,13273.0,True,nm0000005,nm0000005
tt0048673,660,Summertime,1955,,102,8261.0,True,nm0000180,nm0829330
tt0048682,661,Swamp Women,1956,,84,1842.0,False,nm0000339,nm0827666
tt0048820,665,Princess Yang Kwei-fei,1955,,98,1812.0,True,nm0003226,nm0621534
tt0048947,667,Anastasia,1956,,105,8251.0,True,nm0514822,nm0093397
tt0048981,669,The Band of Honest Men,1956,,106,1386.0,True,nm0557840,nm0769249
tt0049470,685,The Man Who Knew Too Much,1956,,120,62173.0,True,nm0000033,nm0534191
tt0049871,703,A Town Like Alice,2004,1956,117,1579.0,True,nm0497442,nm0556922
tt0050783,728,Nights of Cabiria,1957,,110,0.0,True,nm0000019,nm0740021
tt0051082,738,Quiet Flows the Don,1957,,330,0.0,True,nm0314046,nm0794804
tt0051087,739,The Tin Star,1957,,93,5635.0,True,nm0542649,nm0437352
tt0051792,752,The Music Room,1958,,100,5731.0,True,nm0006249,nm0159347
tt0051899,755,Man of the West,1958,,100,7608.0,True,nm0542649,nm0741627
tt0052017,761,Brink of Life,1958,,84,2864.0,True,nm0000005,nm0410694
tt0052311,774,Touch of Evil,1958,,95,102193.0,True,nm0000080,nm0597574
tt0052357,775,Vertigo,1958,,128,386315.0,True,nm0000033,nm0027173
tt0052611,782,The Giant Behemoth,1959,,80,2531.0,False,nm0522123,nm0416393
tt0052654,784,The Bridge,1959,,103,7593.0,True,nm0926919,nm0926919
tt0053050,805,Marie-Octobre,1959,,90,1173.0,True,nm0245213,nm0419986
tt0053241,814,Sántá Cláús,1959,,94,4838.0,False,nm0136579,nm0136579
tt0053403,823,The Cow and I,1959,,118,1408.0,True,nm0894577,nm0894577
tt0053651,834,Béyớnd thé Timé Bárriér,1960,,75,1452.0,False,nm0880618,nm0682287
tt0053779,839,La Dolce Vita,1960,,174,70579.0,True,nm0000019,nm0001596
tt0054195,859,Pớllyánná,2004,1960,134,0.0,True,nm0842582,nm0842582
tt0054198,860,Névér ớn Súndáy,1960,,91,5559.0,True,nm0202088,nm0202088
tt0054333,868,Horrors of Spider Island,1960,,89,3926.0,False,nm0127168,nm0587852
tt0054476,879,Wild River,1960,,110,5157.0,True,nm0001415,nm0212644
tt0054745,888,Chronicle of a Summer,1961,,85,2870.0,True,nm0602841,\N
tt0055153,900,Mớthér Jớán ớf thé Ángéls,1961,,110,3154.0,True,nm0442819,nm0442819
tt0055614,917,West Side Story,1961,,153,104194.0,True,nm0936404,nm0000636
tt0055724,920,The Expedition,1962,,150,1171.0,True,nm0006249,nm0006249
tt0055796,922,Billy Búdd,2004,1962,123,4216.0,True,nm0001811,nm0744035
tt0055830,925,Carnival of Souls,1962,,78,23396.0,True,nm0367547,nm0367547
tt0055884,928,Dámn thé Défiánt!,2004,1962,101,0.0,True,nm0318150,nm0863478
tt0055972,931,Experiment in Terror,1962,,123,5071.0,True,nm0001175,nm0330468
tt0056444,956,An Autumn Afternoon,1962,,113,8764.0,True,nm0654868,nm0654868
tt0056628,959,"The Stars Will Tell, Inspector Palmu",1962,,100,1155.0,True,nm0440869,nm0909958
tt0056825,963,America America,1963,,174,5338.0,True,nm0001415,nm0001415
tt0056966,969,Fámily Pớrtráit,1962,,113,0.0,True,nm0958801,nm0592934
tt0056983,971,Dementia 13,1963,,75,0.0,False,nm0000338,nm0384335
tt0058382,1023,Murder Ahoy,1964,,93,5025.0,True,nm0689659,nm0002005
tt0058384,1024,Muscle Beach Party,1964,,95,1579.0,False,nm0038906,nm0226889
tt0058642,1039,Shadows of Forgotten Ancestors,1965,,97,6723.0,True,nm0660886,nm0660886
tt0059037,1049,The Cincinnati Kid,1965,,102,16161.0,True,nm0422484,nm0816143
tt0059260,1058,Help!,1965,,92,19371.0,True,nm0504513,nm0939606
tt0059309,1060,In Hárm's Wáy,1965,,165,0.0,True,nm0695937,nm0060213
tt0059573,1069,A Patch of Blue,1965,,105,8037.0,True,nm0337885,nm0337885
tt0059740,1076,The Sons of Katie Elder,1965,,122,16891.0,True,nm0368871,nm0421255
tt0059855,1080,Havoc in Heaven,1963,,114,1942.0,True,nm0481812,nm1063158
tt0059893,1084,Waqt,1965,,178,0.0,True,nm0007181,nm0015296
tt0060186,1090,"Boy, Did I Get a Wrong Number!",2004,1966,99,1096.0,False,nm0550892,nm0836545
tt0060560,1102,Thé Pớrnớgráphérs,1966,,128,2271.0,True,nm0408076,nm0637893
tt0060574,1103,Young Törless,1966,,87,0.0,True,nm0772522,nm0772522
tt0061203,1126,Women of the Prehistoric Planet,1966,,90,1095.0,False,nm0682287,nm0682287
tt0061653,1150,Fathom,2004,1967,99,1531.0,False,nm0554169,nm0286734
tt0062089,1170,Our Mother's House,1967,,104,0.0,True,nm0002338,nm0322928
tt0062310,1179,The Stranger,1967,,104,2525.0,True,nm0899581,nm0899581
tt0062456,1183,"War and Peace, Part IV: Pierre Bezukhov",1967,,100,1300.0,True,nm0094083,nm0813537
tt0062759,1190,The Diamond Arm,1969,,94,14149.0,True,nm0301145,nm0301145
tt0062994,1199,Funny Girl,1968,,151,21696.0,True,nm0943758,nm0501973
tt0063260,1212,The Magus,2004,1968,117,1698.0,False,nm0337885,nm0288826
tt0063374,1216,The Odd Couple,1968,,105,33858.0,True,nm0757256,nm0800319
tt0063787,1230,Vixen!,1968,,70,2755.0,False,nm0000540,nm0752420
tt0064040,1237,Ármy ớf Shádớws,1969,,145,22660.0,True,nm0578483,nm0578483
tt0064208,1244,Death Rides a Horse,1967,,120,8000.0,True,nm0678101,nm0898812
tt0065067,1269,The Witness,1969,,105,6676.0,True,nm0045880,nm0880294
tt0066078,1301,Michael the Brave,1971,,203,6295.0,True,nm0630197,nm0691489
tt0066237,1307,The Adversary,1970,,110,0.0,True,nm0006249,nm0006249
tt0066473,1313,Tora! Tora! Tora!,1970,,144,33371.0,True,nm0000041,nm0000041
tt0066546,1321,Why Dớés Hérr R. Rún Ámớk?,1970,,88,2532.0,True,nm0271831,nm0001202
tt0066580,1324,Wớớdstớck,1970,,184,16883.0,True,nm0905579,\N
tt0066758,1328,Amar Prem,1972,,143,1676.0,True,nm0759662,nm0659760
tt0066848,1335,Blớớd ánd Lácé,1971,,87,1029.0,False,nm0318203,nm0489687
tt0067093,1346,Fiddler on the Roof,1971,,181,0.0,True,nm0422484,nm0825524
tt0067439,1362,Mon Oncle Antoine,1971,,104,2833.0,True,nm0433267,nm0674817
tt0067491,1365,Night of Dark Shadows,1971,,95,1556.0,False,nm0193303,nm0193303
tt0067515,1366,Octaman,1971,,79,1076.0,False,nm0261400,nm0261400
tt0067595,1369,The Point,1971,,90,2654.0,True,nm0937747,nm0937747
tt0067815,1379,Sinbad,1971,,90,1479.0,True,nm0404177,nm0879452
tt0068282,1397,Black Mama White Mama,1973,,87,3110.0,False,nm0739388,nm0001129
tt0068348,1401,The Castle of Purity,1973,,110,1507.0,True,nm0728149,nm0728149
tt0068415,1405,Seven Deaths in the Cat's Eyes,1973,,95,1413.0,False,nm0546672,nm0750871
tt0068629,1412,Street Mobster,1972,,88,0.0,True,nm0297935,nm0411107
tt0069120,1434,Indián Súmmér,1972,,132,2046.0,True,nm0958801,nm0575804
tt0069172,1435,Reminiscences of a Journey to Lithuania,1972,,88,0.0,True,nm0577263,nm0577263
tt0069281,1438,Sleuth,1972,,138,46745.0,True,nm0000581,nm0787289
tt0069518,1447,The New One-Armed Swordsman,1971,,98,1508.0,True,nm0151653,nm0393250
tt0069909,1458,Un comisar acuzã,1974,,114,1007.0,True,nm0630197,nm0630197
tt0070544,1485,Fantastic Planet,1973,,72,28823.0,True,nm0482537,nm0482537
tt0070641,1486,Sláp thé Mớnstér ớn Págé Ớné,1972,,86,1260.0,True,nm0069166,nm0283835
tt0070694,1490,"Silent Night, Bloody Night",1972,,81,4179.0,False,nm0314856,nm0854428
tt0071222,1505,Bláck Christmás,1974,,98,37871.0,True,nm0163706,nm0600860
tt0071359,1508,Immoral Tales,1973,,103,4469.0,False,nm0097259,nm0682983
tt0071607,1516,Herbie Rides Again,2004,1974,88,7849.0,False,nm0829038,nm0119423
tt0072317,1531,The Trial of Billy Jack,2004,1974,170,1350.0,False,nm0490871,nm0852255
tt0072750,1537,Bug,1975,,99,0.0,False,nm0844358,nm0145336
tt0072752,1538,The Beast,1975,,98,4656.0,False,nm0097259,nm0097259
tt0073008,1554,Thé Fớrtúné,1975,,88,2705.0,False,nm0001566,nm0247628
tt0073345,1564,The Man in the Glass Booth,1975,,117,1227.0,True,nm0002137,nm0001727
tt0073781,1578,Queen of the Gypsies,1976,,101,1579.0,True,nm0521422,nm0521422
tt0073817,1579,Swept Away,2004,1974,114,5910.0,True,nm0921631,nm0921631
tt0074157,1582,At the Earth's Core,1976,,89,0.0,False,nm0175428,nm0836988
tt0074400,1593,The Desert of the Tartars,1976,,140,2140.0,True,nm0958801,nm0958801
tt0074408,1594,Jack the Ripper,1976,,92,1667.0,False,nm0001238,nm0140643
tt0074486,1601,Eraserhead,1977,,89,110859.0,True,nm0000186,nm0000186
tt0074695,1614,Crớss ớf Irớn,1977,,132,26186.0,True,nm0001603,nm0374504
tt0074720,1615,The Toy,1976,,95,5087.0,True,nm0891554,nm0891554
tt0074749,1618,The Killing of a Chinese Bookie,1976,,135,12464.0,True,nm0001023,nm0001023
tt0075164,1633,Satan's Slave,1976,,86,1812.0,False,nm0912981,nm0569307
tt0075648,1640,Airport '77,1977,,114,10430.0,False,nm0417054,nm0473943
tt0075753,1647,Bilitis,1977,,95,1906.0,False,nm0357807,nm0619620
tt0075993,1659,An Enemy of the People,1978,,103,1369.0,True,nm0769615,nm0406585
tt0076001,1660,La escopeta nacional,2004,1978,95,1810.0,True,nm0305557,nm0305557
tt0076161,1665,The Hound of the Baskervilles,1978,,85,1112.0,False,nm0607407,nm0236279
tt0076276,1669,Who's Singin' Over There?,2004,1980,86,14982.0,True,nm0797672,nm0468169
tt0076417,1675,Mr. Billion,1977,,89,1192.0,False,nm0438279,nm0438279
tt0076727,1681,Office Romance,1977,,159,8854.0,True,nm0752922,nm0752922
tt0076825,1687,Tintorera: Killer Shark,1977,,126,1308.0,False,nm0136552,nm4064502
tt0076855,1688,"One Sings, the Other Doesn't",1977,,120,1742.0,True,nm0889513,nm0889513
tt0076935,1690,The Yellow Handkerchief,1977,,108,1083.0,True,nm0945282,nm0357687
tt0077234,1695,The Big Sleep,2004,1978,99,4646.0,False,nm0935382,nm0151452
tt0077416,1705,The Deer Hunter,1978,,183,327327.0,True,nm0001047,nm0714793
tt0077766,1721,Jáws 2,1978,,116,75889.0,False,nm0844358,nm0755274
tt0078517,1738,Warriors Two,1978,,95,0.0,True,nm0005033,nm0648505
tt0079219,1761,Going in Style,1979,,97,3099.0,True,nm0000976,nm0134191
tt0080149,1792,Wớyzéck,1979,,80,9496.0,True,nm0001348,nm0001348
tt0080934,1815,The Island,1980,,109,0.0,False,nm0006916,nm0001940
tt0081269,1823,Oh Heavenly Dog,1980,,103,2516.0,False,nm0131995,nm0131995
tt0081616,1831,La terrazza,1980,,150,1500.0,True,nm0778633,nm0778633
tt0082158,1843,Cháriớts ớf Firé,1981,,125,58079.0,True,nm0399853,nm0919815
tt0082346,1853,Evilspeak,2004,1981,97,4027.0,False,nm0922949,nm0922949
tt0082432,1860,Gallipoli,1981,,110,38701.0,True,nm0001837,nm0713255
tt0082559,1868,Hell of the Living Dead,1980,,99,5089.0,False,nm0559769,nm0238489
tt0082796,1881,Naram Garam,2004,1981,122,1030.0,True,nm0611531,nm0713592
tt0082979,1892,Reds,1981,,195,22199.0,True,nm0000886,nm0341767
